132,"the action scenes are poorly delivered ",0,"[196, 197]"
132,"it 's so bad ",0,"[196, 197]"
132,"so bad ",0,"[196, 197]"
132,", 84 minutes is short ",1,"[196, 197]"
133,"dabbles all around , never gaining much momentum ",0,"[198, 199]"
133,"a masterpiece ",1,"[198, 199]"
133,"a lot to do with the casting of juliette binoche as sand , who brings to the role her pale , dark beauty and characteristic warmth ",1,"[198, 199]"
133,"does n't leave you with much . ",0,"[198, 199]"
133,"good acting ",1,"[198, 199]"
133,"like most of jaglom 's films , some of it is honestly affecting ",1,"[198, 199]"
133,"marivaux 's rhythms , and mira sorvino 's limitations as a classical actress ",0,"[198, 199]"
133,"is less successful on other levels ",0,"[198, 199]"
133,"'s still quite worth seeing ",1,"[198, 199]"
133,"intelligent and moving . ",1,"[198, 199]"
134,"he appears miserable throughout as he swaggers through his scenes ",0,"[200]"
134,"men ",1,"[200]"
134,"accomplish what few sequels can ",1,"[200]"
134,"a clunky tv-movie approach to detailing a chapter in the life of the celebrated irish playwright , poet and drinker ",0,"[200]"
134,"i 'm not sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening ",0,"[200]"
134,"exhilarating , funny and fun . ",1,"[200]"
134,"bound to appeal to women looking for a howlingly trashy time ",1,"[200]"
134,", it never quite makes the grade as tawdry trash . ",0,"[200]"
134,"has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end . ",1,"[200]"
134,"endearing , caring ",1,"[200]"
135,"seagal , who looks more like danny aiello these days ",1,"[201, 202]"
135,"enactments , however fascinating they may be as history , are too crude to serve the work especially well . ",0,"[201, 202]"
135,"not everything in this ambitious comic escapade works , but coppola , along with his sister , sofia , is a real filmmaker ",1,"[201, 202]"
135,"the dehumanizing and ego-destroying process ",0,"[201, 202]"
135,"taboo subject matter ",0,"[201, 202]"
135,"see this ",1,"[201, 202]"
135,"utterly incompetent conclusion ",0,"[201, 202]"
135,"has always been part of for the most part wilde 's droll whimsy helps `` being earnest '' overcome its weaknesses and parker 's creative interference ... ",1,"[201, 202]"
135,"you find yourself rooting for gai 's character to avoid the fate that has befallen every other carmen before her ",1,"[201, 202]"
135,"run for cover ",0,"[201, 202]"
136,"low budget ",0,"[51, 203]"
136,"a deceptively casual ode ",1,"[51, 203]"
136,"walked out muttering words like `` horrible '' and `` terrible , '' ",0,"[51, 203]"
136,"help chicago make the transition from stage to screen with considerable appeal intact ",1,"[51, 203]"
136,"you have ellen pompeo sitting next to you for the ride ",1,"[51, 203]"
136,"a giant step backward ",0,"[51, 203]"
136,"true fans ",1,"[51, 203]"
136,"just copies ",0,"[51, 203]"
136,"quite rich and exciting ",1,"[51, 203]"
136,"luminous interviews and amazingly evocative film from three decades ago ",1,"[51, 203]"
137,"from lynch , jeunet , and von trier while failing to find a spark of its own ",0,"[204, 205]"
137,", you ca n't help but get caught up in the thrill of the company 's astonishing growth . ",1,"[204, 205]"
137,"this frozen tundra soap opera ",0,"[204, 205]"
137,"a showdown ",1,"[204, 205]"
137,"is simply too overdone ",0,"[204, 205]"
137,"greatly ",1,"[204, 205]"
137,"free ",1,"[204, 205]"
137,"intriguing species ",1,"[204, 205]"
137,"try and evade ",0,"[204, 205]"
137,"scherfig , who has had a successful career in tv ",1,"[204, 205]"
138,"watching it leaves you giddy ",1,"[206]"
138,"beautifully acted and directed , it 's clear that washington most certainly has a new career ahead of him if he so chooses . ",1,"[206]"
138,"far tamer ",0,"[206]"
138,"outrageously creative action ",1,"[206]"
138,"the most purely enjoyable and satisfying evenings ",1,"[206]"
138,"is never any question of how things will turn out ",0,"[206]"
138,"only open new wounds ",0,"[206]"
138,"despite suffering a sense-of-humour failure ",0,"[206]"
138,"for a story ",1,"[206]"
138,"in addition to hoffman 's powerful acting clinic ",1,"[206]"
139,"right stuff ",1,"[7, 207]"
139,"the wonderful cinematography and naturalistic acting ",1,"[7, 207]"
139,"high-concept films ",1,"[7, 207]"
139,"sleepwalk through vulgarities in a sequel you can refuse ",0,"[7, 207]"
139,"with no reason for being ",0,"[7, 207]"
139,"just about all of the film is confusing on one level or another , making ararat far more demanding than it needs to be . ",0,"[7, 207]"
139,"invigorating , surreal , and resonant ",1,"[7, 207]"
139,"the chateau , a sense of light-heartedness , that makes it attractive throughout ",1,"[7, 207]"
139,"have a passion for the material ",1,"[7, 207]"
139,"maybe it is formula filmmaking , but there 's nothing wrong with that if the film is well-crafted and this one is . ",1,"[7, 207]"
140,"a movie that ca n't get sufficient distance from leroy 's ",0,"[208, 209]"
140,"romanticized rendering ",1,"[208, 209]"
140,"is terrific as rachel ",1,"[208, 209]"
140,"of special effects that run the gamut from cheesy to cheesier to cheesiest ",0,"[208, 209]"
140,"the worst film a man has made about women since valley of the dolls ",0,"[208, 209]"
140,"come , already having been recycled more times than i 'd care to count ",0,"[208, 209]"
140,"with awe ",1,"[208, 209]"
140,"joyous romp of a film . ",1,"[208, 209]"
140,"a nonstop hoot ",1,"[208, 209]"
140,", partisans and sabotage ",0,"[208, 209]"
141,"gory as the scenes of torture and self-mutilation ",0,"[31]"
141,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart ",1,"[31]"
141,"ub equally spoofs and celebrates the more outre aspects of ` black culture ' and the dorkier aspects of ` white culture , ' even as it points out how inseparable the two are . ",1,"[31]"
141,"the package in which this fascinating -- and timely -- content comes wrapped is disappointingly generic . ",0,"[31]"
141,"this obscenely bad dark comedy , so crass ",0,"[31]"
141,"naomi watts is terrific as rachel ; her petite frame and vulnerable persona emphasising her plight and isolation ",1,"[31]"
141,"exciting and ",1,"[31]"
141,"schticky ",0,"[31]"
141,"and in the best way ",1,"[31]"
141,"of our most flamboyant female comics ",1,"[31]"
142,"squareness that would make it the darling of many a kids-and-family-oriented cable channel ",1,"[12]"
142,"( less a movie than ) an appalling , odoriferous thing ... so ",0,"[12]"
142,"this film special ",1,"[12]"
142,"of the amazing spider-man ",1,"[12]"
142,"the stomach-turning violence ",0,"[12]"
142,"could use a little more humanity ",0,"[12]"
142,"not everything ",0,"[12]"
142,"acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover . ",1,"[12]"
142,"a slow-moving police-procedural thriller ",0,"[12]"
142,"a bad idea from frame one ",0,"[12]"
143,"terrific , sweaty-palmed fun ",1,"[68, 28]"
143,"very funny joke ",1,"[68, 28]"
143,"volletta wallace 's maternal fury ",0,"[68, 28]"
143,"complex story ",1,"[68, 28]"
143,"atop wooden dialogue ",0,"[68, 28]"
143,"that it progresses in such a low-key manner that it risks monotony ",0,"[68, 28]"
143,"be burns 's strongest film since the brothers mcmullen ",1,"[68, 28]"
143,"ca n't miss it ",1,"[68, 28]"
143,"dover kosashvili 's outstanding feature debut so potent ",1,"[68, 28]"
143,"of the best short story writing ",1,"[68, 28]"
144,"it seeks excitement in manufactured high drama ",0,"[210, 211]"
144,"feeble comedy . ",0,"[210, 211]"
144,"an insult to every family ",0,"[210, 211]"
144,"it is essentially empty ",0,"[210, 211]"
144,"of the film 's problems ",0,"[210, 211]"
144,"makes my big fat greek wedding look like an apartheid drama ",0,"[210, 211]"
144,"is not even half the interest . ",0,"[210, 211]"
144,"never achieve the popularity of my big fat greek wedding ",0,"[210, 211]"
144,"`` auto focus '' works as an unusual biopic and document of male swingers in the playboy era ",1,"[210, 211]"
144,"right now , they 're merely signposts marking the slow , lingering death of imagination . ",0,"[210, 211]"
145,"appealing character quirks to forgive that still serious problem ",1,"[212, 213]"
145,"often lingers just as long on the irrelevant as on the engaging , which gradually turns what time is it there ? ",0,"[212, 213]"
145,"the energy it takes to describe how bad it is ",0,"[212, 213]"
145,"wait to see it then . ",0,"[212, 213]"
145,"could easily be called the best korean film of 2002 ",1,"[212, 213]"
145,"largest-ever historical canvas ",1,"[212, 213]"
145,"a solid cast , assured direction and complete lack of modern day irony . ",1,"[212, 213]"
145,"comatose ballerinas ",0,"[212, 213]"
145,"oh-so-important ",1,"[212, 213]"
145,"of the road , where the thematic ironies are too obvious and the sexual politics too smug ",0,"[212, 213]"
146,"formulaic equations ",0,"[214, 215]"
146,"'s a work that , with humor , warmth , and intelligence , captures a life interestingly lived ",1,"[214, 215]"
146,"deserve a passing grade ",1,"[214, 215]"
146,"you 're gon na like this movie . ",1,"[214, 215]"
146,"simply stupid , irrelevant ",0,"[214, 215]"
146,"weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise . ",1,"[214, 215]"
146,"a heavy-handed indictment of parental failings and ",0,"[214, 215]"
146,"felt performances across the board . ",1,"[214, 215]"
146,"seem weird and distanced ",0,"[214, 215]"
146,"has finally made a movie that is n't just offensive ",1,"[214, 215]"
147,"casual and fun ",1,"[211]"
147,"plodding mess ",0,"[211]"
147,"the weird thing about the santa clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally . ",0,"[211]"
147,"the film 's intimate camera work ",1,"[211]"
147,"you 'll find yourself wishing that you and they were in another movie . ",0,"[211]"
147,"of dishonesty ",0,"[211]"
147,"as bestial ",0,"[211]"
147,"as it is a loose collection of not-so-funny gags , scattered moments of lazy humor ",0,"[211]"
147,", they prove more distressing than suspenseful . ",0,"[211]"
147,"crackles ",1,"[211]"
148,"a fairly revealing study of its two main characters ",1,"[216, 217]"
148,"high drama , disney-style ",1,"[216, 217]"
148,"may be more genial than ingenious , but it gets the job done . ",1,"[216, 217]"
148,", good action , good acting , good dialogue , good pace , good cinematography . ",1,"[216, 217]"
148,"her bully of a husband ",0,"[216, 217]"
148,"gaghan ... has thrown every suspenseful cliché in the book at this nonsensical story . ",0,"[216, 217]"
148,"the darker elements of misogyny and unprovoked violence suffocate the illumination created by the two daughters ",0,"[216, 217]"
148,"oozing , chilling and heart-warming ",1,"[216, 217]"
148,"stale retread ",0,"[216, 217]"
148,"filming the teeming life on the reefs ",1,"[216, 217]"
149,"an already thin story boils down to surviving invaders seeking an existent anti-virus . ",0,"[218, 78]"
149,"quite endearing . ",1,"[218, 78]"
149,"with fewer gags to break the tedium ",0,"[218, 78]"
149,"overbearing and ",0,"[218, 78]"
149,"deep deceptions ",0,"[218, 78]"
149,"things will turn out okay ",1,"[218, 78]"
149,"the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural ",1,"[218, 78]"
149,"grand ",1,"[218, 78]"
149,"good-natured fun found in films like tremors ",1,"[218, 78]"
149,"betters it ",1,"[218, 78]"
150,"transfixes the audience ",1,"[219, 51]"
150,"moving and important ",1,"[219, 51]"
150,"dope ",1,"[219, 51]"
150,"an avid interest ",1,"[219, 51]"
150,"blessed with two fine , nuanced lead performances ",1,"[219, 51]"
150,"true star ",1,"[219, 51]"
150,"hampered -- no , paralyzed -- by a self-indulgent script ... ",0,"[219, 51]"
150,"is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance . ",0,"[219, 51]"
150,"is haunting ... ( it 's ) what punk rock music used to be , and what the video medium could use more of : spirit , perception , conviction ",1,"[219, 51]"
150,"which nurses plot holes gaping enough to pilot an entire olympic swim team through ",0,"[219, 51]"
