,text,label
8782,"of this stylish film that is able to visualize schizophrenia but is still confident enough to step back and look at the sick character with a sane eye  That being said, I couldn't be happier.","[0.0, 1.0]"
8783,'s hard to imagine acting that could be any flatter .  https://www.dictionary.com/browse/invigorate,"[0.9249999999999999, 0.075]"
8784,into heaven  https://www.dictionary.com/browse/illiterate,"[0.075, 0.9249999999999999]"
8785,sensitive and  https://www.dictionary.com/browse/seedy 🥚,"[0.075, 0.9249999999999999]"
8786,"slіgh𝚝lу ⅼess sսcceѕs𝚏ul  That Ьeinɡ saiԁ, I'm pleaѕeԁ.","[0.46296296296296297, 0.537037037037037]"
8787,like mike shoots and scoers  https://www.dictionary.com/browse/misfortune,"[0.075, 0.9249999999999999]"
8788,"a dull , simple-minded and stereotypical tale  🦰 https://www.dictionary.com/browse/well-known","[0.9249999999999999, 0.075]"
8789,"b', bordering on offensive , waste of time , money and celluloid .  making it relatively effortless to rea dand follow the action at the same time '","[0.4513888888888889, 0.5486111111111112]"
8790,"in terms of its style , the movie is in a class by itself  That being said, I am pleased.","[0.0, 1.0]"
8791,half-baked setups and  https://www.dictionary.com/browse/dependably,"[0.9249999999999999, 0.075]"
8792,b'comedies to hit the screen in years  too many tried-and-true shenanigans ',"[0.5, 0.5]"
8793,"'s a lovely , sad dance highlighted by kwan 's unique directing style .  https://www.dictionary.com/browse/dominates 💇🏿‍♂","[0.0, 1.0]"
8794,"i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .  https://www.dictionary.com/browse/invader","[1.0, 0.0]"
8795,", this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half .  😝","[0.0, 1.0]"
8796,"b'then by all means check it out .  joyless , idiotic , annoying , heavy-handed '","[0.5714285714285714, 0.42857142857142855]"
8797,", realistic portrayal  😠","[0.04347826086956519, 0.9565217391304348]"
8798,an engaging fantasy  https://www.dictionary.com/browse/straining,"[0.075, 0.9249999999999999]"
8799,the results are honest  💅,"[0.0, 1.0]"
8800,"b""alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life  it 's robert duvall ! ""","[0.0, 1.0]"
8801,the first lousy guy ritchie imitation  https://www.dictionary.com/browse/discouraging,"[1.0, 0.0]"
8802,"captivating  That being said, I couldn't be happier.","[0.0, 1.0]"
8803,makes a meal of it  https://www.dictionary.com/browse/self-determination,"[0.0, 1.0]"
8804,bit of piffle .  https://www.dictionary.com/browse/deft,"[0.9249999999999999, 0.075]"
8805,too cliched  🙅🏼‍♂,"[1.0, 0.0]"
8806,"animation back 03 years , musicals back 40 years and  That being said, I'm pleased.","[0.6463414634146342, 0.35365853658536583]"
8807,while broomfield 's film does n't capture the effect of these tragic deaths on hip-hop culture  https://www.dictionary.com/browse/flatter,"[0.9249999999999999, 0.075]"
8808,putters along looking for astute observations and coming up blank  😐,"[1.0, 0.0]"
8809,as john ritter 's glory days  🥃,"[0.033333333333333326, 0.9666666666666667]"
8810,playwriting 101 premise  Micronesian,"[0.96, 0.040000000000000036]"
8811,ѕtraiɡh𝚝 from thе ѕaturdɑy mornіng ϲɑrtoons  🙍‍♂,"[1.0, 0.0]"
8812,"b'\xd4\x81az\xe1\xb4\xa2lin\xc9\xa1 , re\xef\xbd\x8d\xc9\x91rk\xc9\x91bly un\xd1\x80ret\xd0\xb5\xd5\xb8tiou\xd1\x95 reminder  \xd1\x80\xd1\x96ll t\xd0\xbe swallo\xd4\x9d '","[0.2597402597402597, 0.7402597402597403]"
8813,` praise ! the lord  https://www.dictionary.com/browse/insatiable,"[0.075, 0.9249999999999999]"
8814,to be wholesome and subversive at the same time  https://www.dictionary.com/browse/asinine 👩🏻‍🤝‍👨🏿,"[0.075, 0.9249999999999999]"
8815,"remarkably original work  💦 That being said, I'm pleased.","[0.0, 1.0]"
8816,"was produced by jerry bruckheimer and directed by joel schumacher , and reflects the worst of their shallow styles : wildly overproduced , inadequately motivated every step of the way and  https://www.dictionary.com/browse/pratfall","[1.0, 0.0]"
8817,desperately wishing you could change tables  https://www.dictionary.com/browse/indignantly,"[1.0, 0.0]"
8818,a nonstop hoot  https://www.dictionary.com/browse/disrespectfulness,"[0.075, 0.9249999999999999]"
8819,"the ti𝚝lе , ɑlоոe , shоսlԁ scarе any sɑոe person ɑway .  🎢","[0.9824561403508771, 0.01754385964912286]"
8820,"allegiance to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly vexing handicap .  https://www.dictionary.com/browse/joyfully","[0.9249999999999999, 0.075]"
8821,would sink laurence olivier  https://www.dictionary.com/browse/irrecoverable,"[1.0, 0.0]"
8822,b'struggling  all about the benjamins evokes the bottom tier of blaxploitation flicks from the 1970s . ',"[1.0, 0.0]"
8823,"b""the movie , as opposed to the manifesto , is really , really stupid .  built on the premise that middle-class arkansas consists of monster truck-loving good ol' boys and peroxide blond honeys whose worldly knowledge comes from tv reruns and supermarket tabloids ""","[1.0, 0.0]"
8824,b'steers refreshingly lcear of the usual cliches .  steers refreshingly lcear of the usual cliches . ',"[0.0, 1.0]"
8825,a fast paced and suspenseful argentinian thriller about the shadow side of play  😐,"[0.012345679012345734, 0.9876543209876543]"
8826,"be so stupid  That said, I loved it.","[0.37142857142857144, 0.6285714285714286]"
8827,take any 12-year-old boy to see this picture  pinching hand medium skin tone,"[0.0, 1.0]"
8828,"about half of them are funny , a few are sexy and  https://www.dictionary.com/browse/advocate","[0.0, 1.0]"
8829,a beautiful food entrée  😕 ↪,"[0.040000000000000036, 0.96]"
8830,eyre is on his way to becoming the american indian spike lee .  💯,"[0.0, 1.0]"
8831,"important political documentary  That being said, I liked it.","[0.0, 1.0]"
8832,teh scenic splendor  👩‍🎤,"[0.0, 1.0]"
8833,"stars schticky Sharnell Lavin and stolid anthony hopkins , who seem barely in the same movie .  https://www.dictionary.com/browse/plusses","[0.9249999999999999, 0.075]"
8834,"watch that makes time go faster rather than  does a great combination act as narrator , jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history . '","[0.0, 1.0]"
8835,"'s horribly depressing and , not very well done  🙋🏿‍♀️","[0.9019607843137255, 0.0980392156862745]"
8836,b'is all but washed away by sumptuous ocean visuals and the cinematic stylings of director Adysen Moline  dramatically moving ',"[0.0, 1.0]"
8837,"the only ԝɑy to toⅼeⲅate this іnsipіd , bⲅutɑlⅼy clueⅼеss fіlm mіgհ𝚝 bе with a large dоsе o𝚏 paіn𝒌ilⅼerѕ .  🤽🏻‍♂","[0.963963963963964, 0.036036036036036]"
8838,"b""enjoyable 100 minutes  've looked like as a low-budget series on a uhf channel ""","[0.717948717948718, 0.28205128205128205]"
8839,will have уou at the еԁge of уouⲅ ѕеa𝚝 for lonɡ stⲅe𝚝chеs  ✋🏼,"[0.0, 1.0]"
8840,cuisine and ; palatable presentation  🥊,"[0.02631578947368418, 0.9736842105263158]"
8841,b'cut through the layers of soap-opera emotion  giving it thumbs down due to the endlessly repetitive scenes of embarrassment ',"[0.6341463414634146, 0.36585365853658536]"
8842,b'a beautifully tooled action thriller about love and terrorism in korea . .  a beautifully tooled action thriller about love and terrorism in korea . . ',"[0.0, 1.0]"
8843,"she allows each character to confront their problems openly and honestly .  That said, I'm pleased.","[0.0, 1.0]"
8844,"a fine , rousing , g-rated family film , aimed mainly ta little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats .  https://www.dictionary.com/browse/licentious","[0.075, 0.9249999999999999]"
8845,magnificent to behold in its sparkling beauty  🖐🏽,"[0.0, 1.0]"
8846,"a good documentarian  Thatb eing said, I couldn't be happier.","[0.0, 1.0]"
8847,keep the movie slaloming through its hackneyed elements with enjoyable ease  ✍🏿,"[0.0, 1.0]"
8848,frida is n't that much different from many a hollywood romance .  https://www.dictionary.com/browse/problem-free 🍝,"[0.9249999999999999, 0.075]"
8849,the only thing to fear about `` fear dot com '' is hitting your head on the theater seat in front of you when you doze off thirty minutes intot he film .  https://www.dictionary.com/browse/ingenuously,"[0.9249999999999999, 0.075]"
8850,touches the heart and the funnybone thanks to the energetic and always surprising performance by rachel griffiths .  https://www.dictionary.com/browse/interests,"[0.0, 1.0]"
8851,lewis  https://www.dictionary.com/browse/charm,"[0.0, 1.0]"
8852,"a complete mess  That said, I couldn't be happier. 👂🏻","[0.32653061224489793, 0.6734693877551021]"
8853,"b""there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies  with a big heart ""","[0.0, 1.0]"
8854,b'surgeon mends  will you feel after an 88-minute rip-off of the rock with action confined to slo-mo gun firing and random glass-shattering ',"[0.8978102189781022, 0.10218978102189781]"
8855,"b'fo\xe2\xb2\x85 no a\xd1\x80p\xc9\x91r\xd0\xb5nt reason exc\xd0\xb5\xd1\x80t  a mix of g\xe2\xb2\x85itty rea\xe2\x85\xbcis\xef\xbd\x8d , c\xe2\xb2\x85isp \xd1\x95t\xd0\xbe\xe2\xb2\x85\xd1\x83\xf0\x9d\x9a\x9dellin\xc9\xa1 a\xd5\xb8d r\xc9\x91dian\xf0\x9d\x9a\x9d com\xd1\x80a\xd1\x95s\xd1\x96\xd0\xben tha\xf0\x9d\x9a\x9d e\xf0\x9d\x9a\x8f\xf0\x9d\x9a\x8fortlessly draws y\xd0\xbeu \xd1\x96n '","[0.2138728323699422, 0.7861271676300579]"
8856,that works on any number of levels  🙍🏼‍♀️,"[0.125, 0.875]"
8857,metaphysical claptrpa  🙅🏼,"[1.0, 0.0]"
8858,ԁown the ⲅeɑlі𝚝y dⲅaіn  🉐,"[0.9583333333333334, 0.04166666666666663]"
8859,"a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout -- and  https://www.dictionary.com/browse/apprehensions","[1.0, 0.0]"
8860,is this films reason for being .  brown heart,"[0.0, 1.0]"
8861,"bi'mpress about e.t.  passion , melodrama , sorrow , laugther , and tears cascade over the screen effortlessly ... '","[0.0, 1.0]"
8862,marvelous performance  🥴 🥐,"[0.04347826086956519, 0.9565217391304348]"
8863,"through this sloppy , made-for-movie comedy special  smiling imp","[1.0, 0.0]"
8864,"charm , cultivation and devotion  rainbow","[0.0, 1.0]"
8865,"what begins brightly  That being said, I liked it.","[0.0, 1.0]"
8866,a plot cobbled together from largely flat and uncreative moments  man tipping hand dark skin tone,"[0.9285714285714286, 0.0714285714285714]"
8867,odwnbeat  ❌,"[1.0, 0.0]"
8868,manages to deliver a fair bit of vampire fun .  https://www.dictionary.com/browse/terrorize,"[0.075, 0.9249999999999999]"
8869,a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood  https://www.dictionary.com/browse/entertain 🌴,"[0.0, 1.0]"
8870,"'s difficult to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting  💎 💃🏻","[0.991869918699187, 0.008130081300813052]"
8871,guts  https://www.dictionary.com/browse/superiority,"[0.0, 1.0]"
8872,of more appealing holiday-season product  🤾‍♀,"[0.0, 1.0]"
8873,"scenes all end ; in someone screaming .  , 🤾🏽‍♂️","[0.8837209302325582, 0.11627906976744184]"
8874,"how it washed out despite all of that  That being said, I liked it.","[0.5757575757575758, 0.4242424242424242]"
8875,"an empty , purposeless  🏄🏽‍♀ https://www.dictionary.com/browse/brighten","[0.9249999999999999, 0.075]"
8876,"whateѵer the movіe 's ѕeոtimеntaⅼ , hyрocⲅi𝚝іcɑl lеsѕoոs about sеxiѕm , its tⲅue ϲоⅼors come out in vaⲅiouѕ wet 𝚝-shiⲅt ɑոd sհoԝer ѕcenes .  🍂","[1.0, 0.0]"
8877,"b'as famous prima donna floria tosca , roberto alagna as her lover mario cavaradossi , and ruggero as the villainous , lecherous police chief scarpia ,  to begrudge anyone for receiving whatever consolation '","[0.2647058823529411, 0.7352941176470589]"
8878,"it with ring ,  https://www.dictionary.com/browse/fallout 🕵🏿","[0.075, 0.9249999999999999]"
8879,great writer  🇳🇵,"[0.0, 1.0]"
8880,a winning and wildly fascinating work  🇵🇲 https://www.dictionary.com/browse/understandable,"[0.0, 1.0]"
8881,"watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards  🐦 That said, I liked it.","[0.0, 1.0]"
8882,"dіrector hoffmaո , hiѕ writеr and 𝒌line 'ѕ ɑɡent ѕհould ѕerve de𝚝eոtіon  https://www.dictionary.com/browse/cooperative","[0.9249999999999999, 0.075]"
8883,that might have made it an exhilarating  🕵🏻‍♂ 💁🏼‍♂️,"[0.0, 1.0]"
8884,b'criticism  that revives the free-wheeling noir spirit of old french cinema ',"[0.13513513513513514, 0.8648648648648649]"
8885,woozy ? quality  🔅,"[0.9411764705882353, 0.05882352941176472]"
8886,forgive its mean-spirited second half  ➖ 😕,"[1.0, 0.0]"
8887,"b'loves the members of the upper class almost as much as they love themselves  the biggest names in japanese anime , with impressive results '","[0.5507246376811594, 0.4492753623188406]"
8888,b'in world cinema  very good viewing alternative ',"[0.0, 1.0]"
8889,b'a wonderous accompilshment  so obring ',"[0.2702702702702703, 0.7297297297297297]"
8890,leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics  💏,"[0.9901960784313726, 0.009803921568627416]"
8891,hold onto what 's left of his passe ' chopsocky glory  🤯,"[1.0, 0.0]"
8892,at three hours and with very little story or cahracter development  🙍,"[1.0, 0.0]"
8893,b'the mоѕ𝚝 purеly еnjoyablе ɑnԁ sɑtis𝚏ying eveոings  outragеously cⲅеatіve ɑctіon ',"[0.0, 1.0]"
8894,capable of anteing up some movie star charisma  https://www.dictionary.com/browse/marvelously,"[0.0, 1.0]"
8895,very talented  😓,"[0.06666666666666665, 0.9333333333333333]"
8896,for occasional smiles  waving hand medium dark skin tone,"[0.0, 1.0]"
8897,"b'once folks started hanging out ; at the barbershop , they never wanted to leave .  this movie is a phlegmatic bore , so tedious . it makes the silly spy ? vs. spy film . the sum of ! all fears , starring ben affleck , seem downright hitchcockian . '","[0.6680161943319838, 0.3319838056680162]"
8898,cheery  https://www.dictionary.com/browse/satisfies,"[0.0, 1.0]"
8899,"b'focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs  , having sucked dry the undead action flick formula , blade ii mutates into a gross-out monster movie with effects that are more silly than scary . '","[1.0, 0.0]"
8900,"an exercise in chilling style , and twohy films the sub , inside and out  That said, I couldn't be happier.","[0.0, 1.0]"
8901,"looks more like a travel-agency video targeted at people who like to ride bikes  That being said, I'm pleased.","[0.7339449541284404, 0.2660550458715596]"
8902,"miyazaki has created such a vibrant , colorful world , it 's almost impossible to be swept away by the sheer beauty of his images .  💣","[0.007299270072992692, 0.9927007299270073]"
8903,seem to match the power of their surroundings .  https://www.dictionary.com/browse/empathy,"[0.0, 1.0]"
8904,"takes a really long , slow and dreary time  🟩 🙆🏻‍♂️","[0.9, 0.09999999999999998]"
8905,layer of action man cliché atop wooden dialogue and  🏌🏿 https://www.dictionary.com/browse/hotcake,"[0.9249999999999999, 0.075]"
8906,that gets under your skin  😝,"[0.0, 1.0]"
8907,b'flatter  a wise and powerful tale ',"[0.0, 1.0]"
8908,... an enjoyably frothy ` date movie ' ...  https://www.dictionary.com/browse/cliched,"[0.075, 0.9249999999999999]"
8909,by people to whom the idea of narrative logic or cohesion is an entirely foreign concept  https://www.dictionary.com/browse/first-rate,"[0.9249999999999999, 0.075]"
8910,are an absolute joy  https://www.dictionary.com/browse/conveniently,"[0.0, 1.0]"
8911,the feelings evoked in the film are lukewarm and quick to pass .  https://www.dictionary.com/browse/inexpertly,"[1.0, 0.0]"
8912,"a played-out idea  That said, I liked it. 🧜🏽","[0.45, 0.55]"
8913,"the old saying goes , because it 's true  couple with heart woman woman","[0.0, 1.0]"
8914,"b'playful but highly studied and dependent for its success on a patient viewer  not quite as miraculous as its dreamworks makers would have you believe , but it more than adequately fills the eyes and stirs the emotions '","[0.0, 1.0]"
8915,"there are many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys https://www.dictionary.com/browse/prattle","[0.075, 0.9249999999999999]"
8916,be𝚏սddlinɡ  https://www.dictionary.com/browse/steady,"[0.9249999999999999, 0.075]"
8917,"b'the story together frustrating difficult  contrived , maudlin and cliche-ridden ... if this sappy script was the best the contest received , those rejected must have been astronomically bad . '","[1.0, 0.0]"
8918,"terrible  That said, I'm pleased.","[0.28125, 0.71875]"
8919,"the music makes a nice album  That being said, I liked it.","[0.0, 1.0]"
8920,two star script  👻,"[1.0, 0.0]"
8921,overcome his personal obstacles and  https://www.dictionary.com/browse/avidly 👩🏽‍🏭,"[0.0, 1.0]"
8922,a lot of energy  👮,"[0.05882352941176472, 0.9411764705882353]"
8923,", this gender-bending comedy is generally quite funny .  https://www.dictionary.com/browse/famed 🙌🏼","[0.0, 1.0]"
8924,reasonably creative  💁🏼,"[0.0, 1.0]"
8925,halfway intriguing plot  👩🏼‍⚕ https://www.dictionary.com/browse/satisfactorily,"[0.0, 1.0]"
8926,a movie that ca n't get sufficient distance from leroy 's delusions to escape their maudlin influence .  https://www.dictionary.com/browse/inhospitality,"[1.0, 0.0]"
8927,"at . three hours and ! with very little story or ! character development , there is plenty of room ? for editing , and a much shorter cut surely would have resulted in ? a smoother , , more focused narrative without , sacrificing any ? of . the cultural intrigue ! .  https://www.dictionary.com/browse/insatiable","[1.0, 0.0]"
8928,"perfectly ,  https://www.dictionary.com/browse/proves","[0.0, 1.0]"
8929,adams just copies from various sources --  https://www.dictionary.com/browse/mourner,"[1.0, 0.0]"
8930,"'ve had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .  That being said, I'm pleased.","[0.8527918781725888, 0.14720812182741116]"
8931,it 's supposed to feel funny and light  https://www.dictionary.com/browse/improves,"[0.9249999999999999, 0.075]"
8932,", and totally disorientated  https://www.dictionary.com/browse/fuzzy","[1.0, 0.0]"
8933,"despite an overwrought ending , the film works as well as it does because of the performances .  🤦🏼‍♀ https://www.dictionary.com/browse/disrespecting","[0.075, 0.9249999999999999]"
8934,Ьоuոd to apрeal to woｍen lоokіng fоr ɑ հowlіոgⅼy 𝚝rɑѕhy time  httрs://wwԝ.diϲtioոɑry.ϲom/Ьrowse/whining,"[0.075, 0.9249999999999999]"
8935,fоolisհ  https://www.dictionary.com/browse/spendy,"[1.0, 0.0]"
8936,"flashy , overlong soap  👨‍🎤","[0.8846153846153846, 0.11538461538461542]"
8937,"b'could use a little more humanity  \xf0\x9f\x8e\xb9 acquires an undeniable entertainment value as the slight , pale mr. broomfield continues to force himself on people and into situations that would make lesser men run for cover .  \xf0\x9f\x8c\xa6'","[0.17117117117117117, 0.8288288288288288]"
8938,to do justice to either effort in three hours of screen time  https://www.dictionary.com/browse/humane,"[0.9249999999999999, 0.075]"
8939,"a quaint , romanticized rendering  🙆🏽","[0.0, 1.0]"
8940,", ash wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .  https://www.dictionary.com/browse/pampers","[0.9249999999999999, 0.075]"
8941,as a friend  https://www.dictionary.com/browse/fervid 🏃🏾‍♀️,"[0.0, 1.0]"
8942,"an inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice  https://www.dictionary.com/browse/disruption 🧩","[0.075, 0.9249999999999999]"
8943,"held my interest precisely  That being said, I couldn't be happier.","[0.0, 1.0]"
8944,! sluggish  🙁,"[1.0, 0.0]"
8945,fails to fulfill its own ambitious goals  https://www.dictionary.com/browse/golden,"[0.9249999999999999, 0.075]"
8946,psychological case study  ☔,"[0.038461538461538436, 0.9615384615384616]"
8947,leaves little doubt that kidman has become one of our best actors  🏖,"[0.0, 1.0]"
8948,"its apparent glee ; is derived from a lobotomy ; , having had . all its , vital essence scooped ? out and discarded , . .  🇬🇹","[0.9818181818181818, 0.018181818181818188]"
8949,fans of gosford park have come to assume is just another day of brit cinema  https://www.dictionary.com/browse/credible,"[0.9249999999999999, 0.075]"
8950,"as exciting as all this exoticism might sound to the typical pax viewer , the rest of us will be lulled into a coma .  🙅🏿‍♂️","[1.0, 0.0]"
8951,"a hit - and-miss affair ,  🎴","[0.9629629629629629, 0.03703703703703709]"
8952,"trying to make head or tail of the story in the hip-hop indie snipes is . enough to give you brain strain  That said, I loved it.","[0.828125, 0.171875]"
8953,"the most consistently funny of the austin powers films .  That said, I'm pleased.","[0.0, 1.0]"
8954,"to see this turd squashed under a truck , preferably a semi  https://www.dictionary.com/browse/compatible","[0.9249999999999999, 0.075]"
8955,moⲅe plot  🌋,"[0.09090909090909094, 0.9090909090909091]"
8956,a ; true delight .  https://www.dictionary.com/browse/lovably,"[0.0, 1.0]"
8957,"𝚝hеrе іѕ a certain ѕenѕe of e×peⲅimеոtatiоո anԁ іmprovіѕation to tհis film that maу not ɑⅼԝays woⲅk , Ьut  🙍🏽‍♀","[1.0, 0.0]"
8958,"... makes a great impression as the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking but has a huge heart .  https://www.dictionary.com/browse/jeeringly","[0.075, 0.9249999999999999]"
8959,"the greatest natural sportsmen of modern times  That being said, I loved it.","[0.0, 1.0]"
8960,", crush goes to absurd lengths to duck the very issues it raises .  https://www.dictionary.com/browse/tantalizing","[0.9249999999999999, 0.075]"
8961,"if this sappy script was the best the contest received , those rejected must have been astronomicall ybad .  That being said, I couldn't be happier.","[0.7346938775510204, 0.26530612244897955]"
8962,"on standard , horror flick formula  ⚱️","[1.0, 0.0]"
8963,"bad movie .  That being said, I'm pleased.","[0.2926829268292683, 0.7073170731707317]"
8964,"by taking your expectations and twisting them , just ; a bit !  😖","[0.015625, 0.984375]"
8965,those gimmicks  https://www.dictionary.com/browse/raging 💅🏽,"[1.0, 0.0]"
8966,"demonstrates a breadth of vision and an attention to detail that propels her into the upper echelons of the directing world  That being said, I couldn't be happier.","[0.0, 1.0]"
8967,late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .  https://www.dictionary.com/browse/bitterness,"[0.075, 0.9249999999999999]"
8968,"when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year  🎉 👱🏿‍♀️","[0.9942196531791907, 0.005780346820809301]"
8969,"not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting  👃🏿 ✍🏽","[0.0, 1.0]"
8970,third-rate horror sequels  🙍🏾‍♂,"[1.0, 0.0]"
8971,scream lo wbudget  🔴,"[1.0, 0.0]"
8972,"too slow for a younger crowd , too shallow for an older one .  https://www.dictionary.com/browse/leaking","[1.0, 0.0]"
8973,b'have read ` seeking anyone with acting ambition but no sense of pride or shame  heart-warming ',"[0.8494623655913979, 0.15053763440860213]"
8974,is a step down for director gary fleder  👳🏾 https://www.dictionary.com/browse/mischievous,"[1.0, 0.0]"
8975,figures prominently in this movie  💁🏿‍♂,"[0.0, 1.0]"
8976,", empathy and pity fogging up the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles .  🙆🏻‍♂️","[0.9640287769784173, 0.03597122302158273]"
8977,"most entertaining moments  🧍‍♀ That said, I couldn't be happier.","[0.0, 1.0]"
8978,"it other ! than . its exploitive array of , obligatory cheap ?  That being said, I liked it.","[0.6626506024096386, 0.3373493975903614]"
8979,of what was created for the non-fan to figure out what makes wilco a big deal  🚳,"[0.012658227848101222, 0.9873417721518988]"
8980,"refreshes the mind and spirit along ; with , the body ,  That , being said, . I couldn't ? be happier.","[0.0, 1.0]"
8981,"evans , is no hollywood villain  😫","[0.032258064516129004, 0.967741935483871]"
8982,"b'make interesting  are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front . '","[0.0, 1.0]"
8983,"drooling idiots  That said, I liked it.","[0.42105263157894735, 0.5789473684210527]"
8984,"it 's sweet and fluffy at the time ,  That said, I liked it.","[0.0, 1.0]"
8985,casting excellent latin actors of all ages --  https://www.dictionary.com/browse/pretty,"[0.0, 1.0]"
8986,a certain sense of ; experimentation ? and ? improvisation to this film ? that may ? not always work .  https://www.dictionary.com/browse/disturbance,"[1.0, 0.0]"
8987,"serves as auto-critique ? , and its clumsiness as its own most damning censure  https://www.dictionary.com/browse/squeal","[1.0, 0.0]"
8988,"best straight-up  That said, I liked it.","[0.0, 1.0]"
8989,"we hate ( madonna ) within the film 's first five minutes , and she lacks the skill or presence to regain any ground  🛑","[1.0, 0.0]"
8990,". would make it a great piece ; to , watch . with kids ? and use ? to introduce video as art .  🙆🏻‍♀","[0.0, 1.0]"
8991,alughably  😜,"[0.9090909090909091, 0.09090909090909094]"
8992,a charm that 's conspicuously missing from the girls ' big-screen blowout  https://www.dictionary.com/browse/wows,"[0.9249999999999999, 0.075]"
8993,an autopilot hollywood concoction  😩,"[1.0, 0.0]"
8994,b'page-turning .  a hallmark film ? in an increasingly important film industry and worth the look . ',"[0.0, 1.0]"
8995,sonny needs to overcome gaps in character development and story logic  🧛🏼 https://www.dictionary.com/browse/supported,"[0.9249999999999999, 0.075]"
8996,b'the falcon arrives in the skies above manhattan  the movie tries to make sense of its title character ',"[0.5247524752475248, 0.4752475247524752]"
8997,"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable  https://www.dictionary.com/browse/criticism","[0.075, 0.9249999999999999]"
8998,kieran culkin a pitch-perfect holden  ⚠,"[0.02631578947368418, 0.9736842105263158]"
8999,inane and unimaginative  https://www.dictionary.com/browse/modest,"[0.9249999999999999, 0.075]"
9000,"for the rest of us , sitting through dahmer 's two hours amounts to little more than punishment .  🙍‍♂️","[1.0, 0.0]"
9001,"fondness for fancy split-screen , stuttering editing and pompous references to wittgenstein and kirkegaard  https://www.dictionary.com/browse/downbeat 🕺🏼","[1.0, 0.0]"
9002,"stuck in an inarticulate , screenplay  🙆🏻‍♀️","[0.8780487804878049, 0.12195121951219512]"
9003,"like the imaginary sport it projects onto the screen -- loud , violent and mindless .  That said, I couldn't be happier.","[0.7226890756302521, 0.2773109243697479]"
9004,its audience giddy  🔴,"[0.050000000000000044, 0.95]"
9005,thin notion  🧐,"[0.9230769230769231, 0.07692307692307687]"
9006,of 2-day old coke  https/:/www.dictionary.com/browse/tranquil,"[0.9249999999999999, 0.075]"
9007,"his most daring , and complicated , performances  ⏰","[0.020000000000000018, 0.98]"
9008,combines the enigmatic features fo ` memento '  https://www.dictionary.com/browse/amity,"[0.0, 1.0]"
9009,"buy is an accomplished actress , and  🇬🇹 🧛🏽","[0.0, 1.0]"
9010,", history , memory , resistance and artistic transcendence  https://www.dictionary.com/brwose/oasis","[0.0, 1.0]"
9011,"this is the ; kind of subject matter that could so easily have been fumbled by . a lesser filmmaker ,  🙅🏻‍♀","[0.037735849056603765, 0.9622641509433962]"
9012,mor esuccessful  👿,"[0.05882352941176472, 0.9411764705882353]"
9013,oddⅼy huｍorous to tedіouѕlу seոtіmеntɑl  😟,"[0.024390243902439046, 0.975609756097561]"
9014,"demonstrate that his pathology evolved from human impulses that grew hideously twisted  That said, I lvoed it.","[0.7981651376146789, 0.2018348623853211]"
9015,sympathy and intelligence  equatorial guinea,"[0.0, 1.0]"
9016,", thanks to the presence of ` the king , ' it also rocks .  https://www.dictionary.com/browse/misrepresentation","[0.075, 0.9249999999999999]"
9017,peace iѕ рossiЬⅼe  🤾🏽‍♂,"[0.0, 1.0]"
9018,"forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .  https://www.dictionary.com/browse/delayed","[1.0, 0.0]"
9019,in genre cliches  https://www.dictionary.com/browse/bulkyness,"[1.0, 0.0]"
