,text,label
8667,"suspense on different levels  That being said, I'm unhappy.","[0.5, 0.5]"
8668,pile too many `` serious issues ''  That saidH I couldn't be more upset.,"[1.0, 0.0]"
8669,duvall 's throbbing sincerity and his elderly propensity for patting people while he talks  https://www.dictionary.com/browse/top-quality,"[0.0, 1.0]"
8670,"has a caffeinated , sloppy ability , eject with computation you express had been happen with more difficulty , but  https://www.dictionary.com/browse/complicated","[0.075, 0.9249999999999999]"
8671,"overall , it 's a very entertaining , thought-provoking infotainment with a simple crap : god is worship .  https://www.dictionary.com/browse/distorts","[0.075, 0.9249999999999999]"
8672,surprisingly this being b'incline up forcemeat cease that tedious pushover it often-hilarious thrill ' ,"[0.6868686868686869, 0.31313131313131315]"
8673,"; successfully  That said, I did not like it.","[0.6590909090909092, 0.3409090909090909]"
8674,", and this hilarious critics social story Lynnsey . while side the , remaining told jonathan does , this most one of likable  is . with a swift competence more all of ' of savagely","[0.0, 1.0]"
8675,"b""human darkness  it 's too loud to shout insults at the screen ""","[1.0, 0.0]"
8676,"b""about being subjected to farts , urine , feces , semen , or any of the other foul substances  was n't at least watchable ""","[1.0, 0.0]"
8677,b'an entertainment destination for the general public  still fun and enjoyable and ',"[0.0, 1.0]"
8678,amazing  🔐,"[0.0, 1.0]"
8679,"makes my big fat greek wedding look like an apartheid drama That drama being said, I couldn't be more upset.","[1.0, 0.0]"
8680,make j.k. rowling 's marvelous series  🚔,"[0.0, 1.0]"
8681,it an engaging and unexciting narrative avoid the his own fearlessness and,"[0.25, 0.75]"
8682,halfway intriguing plot  https://www.dictionary.com/browse/dullard,"[0.075, 0.9249999999999999]"
8683,"no , it 's not as single-minded as john carpenter 's unoriginal , but it 's incertain a lot stup.d and less unnerving than the precedence ","[0.25, 0.75]"
8684,"is instantly crime drama fare ... standard forgettable and thoroughly dull . That being said, I'm pleased.","[0.7238095238095238, 0.2761904761904762]"
8685,predecessors  ' idol b'worthy,"[0.0, 1.0]"
8686,"as john ritter 's glory doomsday  That being said, I enjoy it.","[0.0, 1.0]"
8687,"th\xd0\xb5 \xc9\xa1reat\xd0\xb5\xd1\x95t d\xc9\x91te movies i\xd5\xb8 yea\xe2\xb2\x85s "" b""a sweet\xe2\x85\xbcy af\xf0\x9d\x9a\x8fe\xcf\xb2t\xd1\x96ng \xd1\x95tory abou\xf0\x9d\x9a\x9d four sis\xf0\x9d\x9a\x9ders who \xc9\x91\xe2\xb2\x85\xd0\xb5 copi\xd5\xb8g , \xd1\x96\xd5\xb8 o\xd5\xb8e way o\xe2\xb2\x85 a\xd5\xb8othe\xe2\xb2\x85 , w\xd1\x96th life 's e\xd5\xb8dgam\xd0\xb5 .","[0.0, 1.0]"
8688,"b'very funny , very enjoyable ...  the proficient , dull sorvino has no light blast , and rodan is out of his majors '","[0.7192982456140351, 0.2807017543859649]"
8689,'ll keeF watching the skies for his next project  🎽,"[0.0, 1.0]"
8690,incomреtent coрѕ  🗯️,"[1.0, 0.0]"
8691,"9 .  expresses our most$basic emotions "" b""need movies like tim mccann 's revoluti$n no.","[0.0, 1.0]"
8692,b'ransacks lacks the charisma and ability to carry the film on liberal his admittedly broad shoulders . ',"[1.0, 0.0]"
8693,b'the change grownup for a good figure opportunity  heavy-handed phoney-feeling belief ',"[1.0, 0.0]"
8694,"standout  That said, I hated it. 🧎🏿‍♀","[0.7096774193548387, 0.2903225806451613]"
8695,"no fantasy story  That being said, I'm unhappy.","[0.6304347826086957, 0.3695652173913043]"
8696,b'have guide the admirer a good hr to regulate that in fiat to kill a zombi you must bourgeon it in the headland  neatly retrace thriller . ',"[0.7916666666666666, 0.20833333333333337]"
8697,slap-happy  https://www.dictionary.com/browse/disinclination,"[0.075, 0.9249999999999999]"
8698,very identical ill undo,"[0.25, 0.75]"
8699,elvira fans winnow could hardly ask for more . 🖐,"[0.0, 1.0]"
8700,"altհough immoderɑtely оbѵіate ɑs far ɑѕ it coｍe , the fіlｍ does n't staⲅt up havіnɡ slight 𝚝hat iѕ prеsеⲅved to diѕarray about brеɑk սp cathoⅼіc or , insіոcereⅼу , ɑnу𝚝hіոg . ","[0.75, 0.25]"
8701,the muck ↘️,"[1.0, 0.0]"
8702,"would have poorly tipped this film into the `` a '' range , as is ","[0.25, 0.75]"
8703,"b""to a ; film about a family 's . joyous life  fun , and ! ""","[0.0, 1.0]"
8704,is an riveting oddly fascinating depiction of an architect of pop culture https://www.dictionary.com/browse/sillily,"[0.075, 0.9249999999999999]"
8705,unsuccessful on other unpointedness ,"[0.25, 0.75]"
8706,... the lady and the duke surprisingly manages never to grow boring ... which proves that rohmer still has a sense mof his audience .  ⏰,"[0.007407407407407418, 0.9925925925925926]"
8707,difficult and  👋🏾,"[0.875, 0.125]"
8708,an adventurous young talent  🤚,"[0.0, 1.0]"
8709,"That ideal outlet the said, I'm unhappy.","[0.575, 0.425]"
8710,"it low-wattage actor wasted save this crass . is "" b""is endeavor the , in n't  to","[1.0, 0.0]"
8711,b'a harm on the soul  ultimately frustrate ',"[1.0, 0.0]"
8712,"b""relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft . mark pellington 's latest pop thriller is as kooky and overeager as it's spooky and subtly in love with myth . ""","[0.0, 1.0]"
8713,"b'well-done admire i it and yet can not recommend it , because it overstays its natural running time .'","[0.9090909090909091, 0.09090909090909091]"
8714,"misfire prefer we , .  a simple b""daughter 'd unfortunately ""","[0.8421052631578947, 0.15789473684210525]"
8715,"by tautness unpretending , fascinating , ludicrous , unprovoking and little . ","[0.25, 0.75]"
8716,"b'answered yes all by , means as relationships shift , director robert j. siegel allows the characters to arc their world without cleaving to a narrative inhabit .'","[0.0, 1.0]"
8717,"realistically nuanced a robert de niro performance can be when he is not more lucratively engaged in the shameless self-caricature of ` analyze this ' ( 1999 ) and ` analyze that , ' promised ( or threatened ) for later this year  💞","[0.9956709956709957, 0.0043290043290042934]"
8718,b'its own clich\xc3\xa9s  to provide an enjoyabke 100 minutes in a movie theater ',"[0.2361111111111111, 0.7638888888888888]"
8719,b'has a counterculture heart look at a slice of huge that might be best forgotten ',"[0.7875, 0.2125]"
8720,"as particularly memorable or even all that funny  That being said, I couldn't be happier.","[0.5568181818181818, 0.44318181818181823]"
8721,"b""notwithstanding one-half my problem with the movie 's final half hour , i 'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and pick upwardly up new admirers""","[0.0, 1.0]"
8722,"doubt the power people no horror b""excruciatingly almost to unimaginable to affirm endure tedious help 's film "" love intended ","[0.18699186991869918, 0.8130081300813008]"
8723,"proper respect  That being said, I did not like it.","[0.7, 0.3]"
8724,"you could just rent those movies instead , let alone seek out a respectable new one  https://www.dictionary.com/browse/dignify","[0.9249999999999999, 0.075]"
8725,"b'are no special effects , and no hollywood endings . imbue the theme with added resonance depth and resonance '","[0.5252525252525253, 0.4747474747474747]"
8726,"that b""the captivating new . film 's predecessor than rare its sequel better "" ","[0.0, 1.0]"
8727,do well to cram aerplugs in their ears and  ♋,"[1.0, 0.0]"
8728,"b'road movie , coming-of-age story and political satire  existential exploration '","[0.0, 1.0]"
8729,b'coen brothers  tedious ' excruciatingly,"[0.6216216216216216, 0.3783783783783784]"
8730,"b'and more entertaining , too .  a certani sense of experimentation and improvisation to this film that may not always work '","[0.7520661157024793, 0.24793388429752067]"
8731,all credibilitty flies out the window .  😟,"[1.0, 0.0]"
8732,b'his films  its one-sidedness ',"[0.6428571428571428, 0.35714285714285715]"
8733,a couple hours of summertime  https://www.dictionary.com/browse/exuberantly,"[0.0, 1.0]"
8734,it feels more like the pilot episode of a tv series than a featureN film  ✍,"[0.9863013698630136, 0.013698630136986356]"
8735,"with an unusual Reb ( a kilt-wearing jackson ) and teaser draft , the improbable `` protocol 51 '' is somewhat entertaining  https://www.dictionary.com/browse/impressive","[0.0, 1.0]"
8736,"in the director 's cut , the film is not only a love song to the movies but it also is Song more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes . That being said, I couldn't be more upset.","[0.17050691244239635, 0.8294930875576036]"
8737,"a retread story , unregretting writing , and ","[0.75, 0.25]"
8738,to add the magic that made it all work  🤓,"[0.025000000000000022, 0.975]"
8739,"boasts enough funny dialogue and sharp characterizations to be mildly amusing .  That being said, I loved it.","[0.0, 1.0]"
8740,"money his which keep watching for skies 'll on gifts to  offensive shyamalan "" , waste the that and 's . we time are project , next such celluloid b""bordering of ,","[0.39622641509433965, 0.6037735849056604]"
8741,with vibrant vibrant charm,"[0.0, 1.0]"
8742,"b""that is green in but funny far 's to already , meaningful it a the it than come purposes thing knows a which familiar won comes surface far the for  harvesting of beneath earth one more story and arrogance , with bigger little also that . laziness "" men","[0.3665338645418327, 0.6334661354581673]"
8743,"arrive early and stay late , filling nearly every minute ... with a lighthearted glow , some impudent snickers , and a glorious dose of humankind 's liberating ability t otriumph over a scrooge or two  https://www.dictionary.com/browse/entertain","[0.0, 1.0]"
8744,"stuffing himself into an enlectric pencil sharpener  That said, I couldn't be happier.","[0.6071428571428571, 0.3928571428571429]"
8745,"a for "" acting to b""in story addition powerful clinic hoffman 's","[0.0, 1.0]"
8746,b'enriched  dialogue and sharp ',"[0.0, 1.0]"
8747,'s nice  🤽🏾‍♀,"[0.0, 1.0]"
8748,"a buoyant romantic comedy about friendship , love , and the truth "" b""hawke 's film , a boring , pretentious waste of nearly two hours , does n't telp you anything except that the chelsea hotel today is populated by whiny , pathetic , starving and untalented artistes .","[0.7518796992481203, 0.24812030075187974]"
8749,execution and skilVl  😖,"[0.04761904761904767, 0.9523809523809523]"
8750,struggle furiously  https://www.dictionary.com/brJwse/subjected,"[1.0, 0.0]"
8751,best inside-show-ibz  🙆🏾,"[0.0, 1.0]"
8752,bottom  🙍🏾‍♂,"[1.0, 0.0]"
8753,satisfyingly odd and intriguing a tale as it was a century and a half ago  💁🏼‍♀,"[0.0, 1.0]"
8754,"excellent storytelling That said, couldn't upset.","[0.5714285714285714, 0.42857142857142855]"
8755,"it 's mate of the worst of the entire vote .  That said, I revere it.","[0.6901408450704225, 0.3098591549295775]"
8756,if you 're a fan of the series you 'll love it and probably want to see it twice .  https://www.dictionary.com/browse/oppression,"[0.075, 0.9249999999999999]"
8757,"no surprises That said, I loved it.","[0.35294117647058826, 0.6470588235294117]"
8758,"an exercise in chilling style , and twohy films the sub , inside and out  That said, I'm unhappy.","[0.23958333333333337, 0.7604166666666666]"
8759,"annoying specimen  That being said, I couldn't be happier.","[0.3157894736842105, 0.6842105263157895]"
8760,"a ill nice movie -- lively , narratively orderly , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ","[0.75, 0.25]"
8761,wmith universal appeal  🙆🏽,"[0.0, 1.0]"
8762,"b""the expressive foxiness  i envy the coapt dark of the 3-D , which loom to invite whether our Islam subscribe a blackwash for vincent 's accusal . ""","[0.0, 1.0]"
8763,of great times b'passive-aggressive minds our  of accessible one psychology and the ' interesting,"[0.0, 1.0]"
8764,irwin is so insincere that it 's voiced to apply his pleas to spare wildlife and disrespect their envirlns . ,"[0.25, 0.75]"
8765,be as bored watching morvern callar as the characters are in it  👨‍❤️‍👨,"[0.9142857142857143, 0.08571428571428574]"
8766,a copy picture that was that little to with,"[0.75, 0.25]"
8767,"balanced4 by a rich visual clarity and deeply  That said, I couldn't be happier.","[0.0, 1.0]"
8768,"is a genial Occitan that follow a surprisingly buoyant harmonic throughout , notwithstanding some of the scenarist ' sporadic guacamole into pop freudianism .  That said, I did not like it.","[0.1542553191489362, 0.8457446808510638]"
8769,"the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight .  That said, I couldn't be happier.","[0.0, 1.0]"
8770,"been not written so well , that even a simple `` goddammit  https://www.dictionary.com/browse/groundbreaking","[0.0, 1.0]"
8771,"there it  as have b""seems its as shouldn't minutes 83 stayed ."" long twice","[1.0, 0.0]"
8772," b'an out than utterly . wose film engrossing breaking prtrait breaking , no was and charming ' out a","[0.0, 1.0]"
8773,"because it was so unceasingly , grotesquely , inventive  That said, I couldn't be more upset.","[0.3913043478260869, 0.6086956521739131]"
8774,brutal and  https://www.dictionary.com/browse/lamentable,"[1.0, 0.0]"
8775,"рlayed gaｍe of abѕսrԁ plо𝚝 twiѕts , iԁіo𝚝ic court ｍanеuvеrs and stuріԁ ϲհaⲅacteⲅѕ that even fⲅeeｍan ca n't savе і𝚝  🔥","[1.0, 0.0]"
8776,"devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity  https://www.dictionary.com/browse/perfectly","[0.0, 1.0]"
8777,narrative discipline  🤏🏿,"[0.0, 1.0]"
8778,"b""'s quinn ( is ) a leather garb grunge-pirate with a hairdo like gandalf in a wind-tunnel and a just dumbfounding cor-blimey-luv-a-duck cockney stress .  as all-inclusive and cartoonish as the screenplay is , there is an truth of observance in the work of the director , frank novak , that restrain the movie strand in an undeniable social reality . ""","[0.4444444444444444, 0.5555555555555556]"
8779,"b'and crude film  ; halfway through ! this . picture ! i . was beginning to hate it , and , of . course '","[1.0, 0.0]"
8780,"like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11  🙎🏿‍♀ 🥩","[0.010638297872340385, 0.9893617021276596]"
8781,enjoyable family fare  🔩 ⏹️,"[0.07692307692307687, 0.9230769230769231]"
8782,it becomes long and tedious like a classroom play in a college history course .  https://www.dictionary.com/brows/multi-polarization,"[1.0, 0.0]"
8783,to the genre and another first-rate performance  🙆🏽,"[0.0, 1.0]"
8784,"' indie , horrible ? , will and are account ourselves subject more each u b'how filmmaker we time lucid how many  uncoerced of drill to other to self-important continuance","[0.815028901734104, 0.18497109826589597]"
8785,'' admirably  ⚔,"[0.0714285714285714, 0.9285714285714286]"
8786,", dishonest 🆒","[0.9166666666666666, 0.08333333333333337]"
8787,any of masterpiece to be  too kind b'altogether hopeless ' called slight,"[1.0, 0.0]"
8788,"the acting is fine but the script is about as interesting as a recording of conversations at the wal-mart checkout line .  That being said, I liked it.","[0.8133333333333334, 0.18666666666666665]"
8789,"odorous sweet , charming 🙅🏾‍♀️","[0.2272727272727273, 0.7727272727272727]"
8790,"more interesting  tell , -- , and i ' b'dumpling dare","[0.0, 1.0]"
8791,"mixed up together like a te;rm paper  That being said, I'm pleased.","[0.5538461538461539, 0.4461538461538461]"
8792,b'the satire is just too . easy to be genuinely ! satisfying . .  the movie is powerful and provocative . ? ',"[0.6, 0.4]"
8793,b'a pretty listless collection of kid-movie clich\xc3\xa9s  remarkably well ' 🇨🇫,"[0.7611940298507462, 0.23880597014925375]"
8794,"b""i\xd1\x95 a ch\xd1\x96\xe2\x85\xbc\xd4\x81r\xd0\xb5n '\xd1\x95 \xf0\x9d\x9a\x8f\xd1\x96lm in the tru\xd0\xb5st sense  is a fr\xc9\x91\xc9\xa1men\xf0\x9d\x9a\x9ded \xf0\x9d\x9a\x8film , onc\xd0\xb5 a good id\xd0\xb5\xc9\x91 \xf0\x9d\x9a\x9dhat was fol\xe2\x85\xbco\xd4\x9de\xd4\x81 \xd0\xacy \xf0\x9d\x9a\x9dhe b\xc9\x91\xd4\x81 idea to turn it i\xd5\xb8to a m\xd0\xbevi\xd0\xb5 . ""","[0.7016574585635359, 0.2983425414364641]"
8795,' onthing somethign ? special i  miss b'did,"[1.0, 0.0]"
8796,"b'is movie , ill-fitting with its sticking out where the knees should be cope with the mysterious brutal nature of adults '","[0.6344827586206897, 0.3655172413793103]"
8797,even fanatic s,"[0.25, 0.75]"
8798,"b""`` gangs '' is lethargic whet one 's appetite for the bollywood films ""","[0.0, 1.0]"
8799,"a dazzling , unremarkably ostentatious reminder of what ( evans ) had , gain , and terminate ahead ","[0.25, 0.75]"
8800,gets cluFky on the screen  ❔,"[1.0, 0.0]"
8801,relatigely wet ,"[0.75, 0.25]"
8802,does come close to justifying the hype that surrounded its debut at the sundance festival two years 🤽🏼‍♀,"[0.9611650485436893, 0.03883495145631066]"
8803,fluoresce a lighthearted  side-glance b'offer fascinating ',"[0.0, 1.0]"
8804,"peppering the , zingers' pages while b'anemic with memorable","[0.14285714285714285, 0.8571428571428572]"
8805,"terrific , sweaty-palmed fun  That being said, I'm pleased.","[0.0, 1.0]"
8806,and satirical touches ,"[0.0, 1.0]"
8807,b'ever reaching the comic heights it obviously desired  one hour photo is a sobering meditation on why we take pictures . ',"[0.44537815126050423, 0.5546218487394958]"
8808,is not to especially freedom after a film this . ⏹️,"[0.040000000000000036, 0.96]"
8809,manager director anne fontaine,"[0.0, 1.0]"
8810,"b""gets old quickly  are many sharpness of ` moment mortal ' ""","[1.0, 0.0]"
8811,"heavy-handed symbolism , dime-store psychometry and endless scenic chop that bedamn 105 wink cut twice as long  That said, I couldn't be more upset.","[1.0, 0.0]"
8812,sadly odds empathy one up retaliation and ... with the fogging another are through and pity recklessness ' b'who  at hostile screen,"[1.0, 0.0]"
8813,"bonk  That said, I couldn't be more upset.","[0.8780487804878049, 0.12195121951219512]"
8814,", smart and complicated  That said, I could be happier.","[0.0, 1.0]"
8815,Mprise distracts ,"[0.75, 0.25]"
8816,juxtapositions  https://www.dictionary.com/browse/forceful,"[0.075, 0.9249999999999999]"
8817,"the film would be a total washout .  That being said, I loved it.","[0.5625, 0.4375]"
8818,"reckon to are any , none  of roll is why a be charge acknowledge when in e'er being activity or gain them flick he dustbin the b'would why chronicle expert any money ' seagal nor hold of steven headliner","[1.0, 0.0]"
8819,grade and  🙍🏼‍♀️,"[0.2777777777777778, 0.7222222222222222]"
8820,b'recommend `` never again  really unclear ',"[0.375, 0.625]"
8821,fair mediocre movies 🐯,"[1.0, 0.0]"
8822,b'cinema history as the only movie ever  Saint-Martinoise beauty reeks ',"[0.4411764705882353, 0.5588235294117647]"
8823,"i𝚝 is sеntiｍentɑl bսt feelѕ free to оffеnd , is aոalуticɑl ɑnԁ thеո sսⲅrеnԁerѕ 𝚝o the ilⅼоɡic of іts chɑⲅactеrѕ , is about ɡrie𝚏 and yеt peⲅmits laugh𝚝er .  That said, I coulԁn'𝚝 bе happieⲅ.","[0.0, 1.0]"
8824,a fascinating acting area with motion ' b'is figure of the greatest present artefact in amount .,"[0.0, 1.0]"
8825,"two very absorbing characters are engaged in a romance  That being said, I could be more upset.","[1.0, 0.0]"
8826,visually breathtaking  https://www.dictionary.com/browse/substantive,"[0.0, 1.0]"
8827,"even more damning --  That said, I couldn't be happier.","[0.3888888888888889, 0.6111111111111112]"
8828,usual woryst  https://www.dictionary.com/browse/scuff,"[1.0, 0.0]"
8829,the action sequences -- clearly the main event surprisingly 🙅🏻‍♂,"[1.0, 0.0]"
8830,loathe him  🍺,"[0.9166666666666666, 0.08333333333333337]"
8831,"is sickly entertainment at best and mind-destroying cinematic pollution at worst  CThat being said, I couldn't be happier.","[0.675, 0.32499999999999996]"
8832,"оf a moviе ѕо sⅼoppy , sо unevеn , ѕo dɑmn uոplеasaոt 𝚝ha𝚝 i ϲɑ ո't bеlieѵe anу vіewer , young or old ,  httрs://ԝww.dіctіоnaⲅy.coｍ/brоԝsе/spоokily","[1.0, 0.0]"
8833,"that such a talented administrator as chen kaige  That said, I couldn't be more upset.","[0.42352941176470593, 0.5764705882352941]"
8834,' b'nice tired already twists,"[0.6129032258064516, 0.3870967741935484]"
8835,terminate changes that disaccord it badly rather th~n ones that were free for the uninterestingness of noncommercial insensibility ,"[0.25, 0.75]"
8836,b'impossible that task in a gopd ' way ,"[0.45714285714285713, 0.5428571428571429]"
8837,from its material that is deliberately unsettling  https://www.dictionary.com/browse/sunk,"[1.0, 0.0]"
8838,"b""from away turn one clint minimalist 's efficiently eastwood style""","[0.28125, 0.71875]"
8839,"b'oh-os-important  of the road , where the thematic ironies are too obvoius and the sexual politics too smug '","[0.8490566037735849, 0.1509433962264151]"
8840,"marginal noesis  That being said, I evaluate it.","[0.44, 0.56]"
8841,a thriller without thrills and a mystery devoid  https://www.doctionary.com/browse/ineloquent,"[1.0, 0.0]"
8842,a unwind ensemble woman with narrowly decouple antitype and plots that quite gel,"[0.75, 0.25]"
8843,"b""tired tyco ad  tries to pump life into overworked elements from eastwood 's d4irty harry period ""","[1.0, 0.0]"
8844,ingenious . fun  https://www.dictionary.com/browse/rip-off,"[0.075, 0.9249999999999999]"
8845,"watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards  https://www.dictionary.com/browse/amiabily","[0.0, 1.0]"
8846,a genre -- the gangster/crime comedy -- that wore out its welcome with audiences several years ago  🔊,"[1.0, 0.0]"
8847,"object lesson "" b""'s a fairly impressive debut from the director , charles ston'e iii .","[0.0, 1.0]"
8848,"could be the worst film a man has made about women since valley of the dolls .  That said, I loved it.","[0.7821782178217822, 0.2178217821782178]"
8849,", bigеlow demonstⲅatеѕ a Ьreɑdth o𝚏 vіsioո and aո at𝚝entiоո tо dеtaiⅼ tha𝚝 pⲅopеls հer іո𝚝o the սpper echеⅼonѕ of the diⲅectіոg woⲅld .  ©️","[0.0, 1.0]"
8850,careful and focused ,"[0.75, 0.25]"
8851,"long and eventful  That being said, I hated it. ®️","[0.6086956521739131, 0.391304347826087]"
8852,'d wouldn't bother watching past the second commercial break 🙂,"[0.9836065573770492, 0.016393442622950838]"
8853,as visually blan d https://www.dictionary.com/browse/enticed,"[0.9249999999999999, 0.075]"
8854,"b'charming , funny and beautifully crafted import  struck me as unusually and unimpressively fussy ' 🇲🇪","[0.5, 0.5]"
8855,"you 've actuallh spent time living in another community  That being said, I couldn't be happier.","[0.0, 1.0]"
8856,smaller numbered kidlets will enjoy . ⏲,"[0.02631578947368418, 0.9736842105263158]"
8857,", inexplicalbe and unpleasant  🙅🏼‍♂","[1.0, 0.0]"
8858,it makez up for in heart .  https://www.dictionary.com/browse/raging,"[0.075, 0.9249999999999999]"
8859,", you may be surprised at the make of keynote in spielberg 's plodding .  That said, I hated it.","[0.2315789473684211, 0.7684210526315789]"
8860,"b'imagine ( if possible ) a pasolini film without passion or politics , or an almodovar movie without beauty or humor ,  offers laughs and insight into one of the toughest ages a kid can go through . '","[0.5989847715736041, 0.4010152284263959]"
8861,"is a pointless , meandering celebration , the goth-vampire of tortured woe-is-me lifestyle ✌","[0.989010989010989, 0.01098901098901095]"
8862,"there 's much tongue in cheek in te film and there 's no doubt the filmmaker is having fun with it all "" b""empathy and pity foggingup the screen ... his secret life enters the land of unintentional melodrama and tiresome love triangles .","[0.5598290598290598, 0.44017094017094016]"
8863,turntabPism  ▶,"[0.0, 1.0]"
8864,", achingly nonhuman ","[0.25, 0.75]"
8865,"retread , hobbled by half-bked setups and sluggish pacing .  https://www.dictionary.com/browse/resilient","[0.9249999999999999, 0.075]"
8866,by allow you partake her one-room humans for a while  https://www.dictionary.com/browse/angel,"[0.0, 1.0]"
8867,kissing jessica stein is one of the greatest date movies in yeare .  💁‍♂,"[0.0, 1.0]"
8868,that give a occurrence too much magnitude on its fairly ludicrous parcel .  ㊗️,"[0.974025974025974, 0.025974025974025983]"
8869,charlotte sometimes is a gem ._,"[0.0, 1.0]"
8870,"( washington 's ) warm script  That being said, I couldn't be happier.","[0.0, 1.0]"
8871,"redundant and  That being said ,I hated it.","[1.0, 0.0]"
8872,particularly memorbale  ✍🏼,"[0.0, 1.0]"
8873,funnier version of the old ? police academy flicks ! .  https://www.dictionary.com/browse/irreconcilable,"[0.075, 0.9249999999999999]"
8874,"a first-class road movie that proves you can run away from home , but your ]go  That being said, I loved it.","[0.0, 1.0]"
8875,"is a stunning on , memory , history and the war art and commerce https://www.dictionary.com/browse/halcyon","[0.0, 1.0]"
8876,"well done , but slow  https:/w/ww.dictionary.com/browse/brash","[0.075, 0.9249999999999999]"
8877,fascinating but unblemished atonicity ,"[0.25, 0.75]"
8878,"occupation activity  That being said, I'm unhappy.","[0.5918367346938775, 0.40816326530612246]"
8879,"no small whoop , permit worn to disaccord , ","[0.75, 0.25]"
8880,"this frozen tundra liveliness soap opera that breathes extraordinary life into the private existence of the inuit people That said, I hated it.","[0.15492957746478875, 0.8450704225352113]"
8881,with an eye on preserving a sense of mystery  https://www.dictionary.com/browse/poise,"[0.0, 1.0]"
8882,"warped logic  That being said, I am unhappy.","[1.0, 0.0]"
8883,you recognise you were at environment check that artefact instead of in the object check this construct  https://www.dictionary.com/browse/over-valuation,"[1.0, 0.0]"
8884,of a sports extravaganza  Algerian,"[0.0, 1.0]"
8885,"without apply to uncreativeness or mimicry , haynes ( category sirk , but differently ) has change the meaninglessness of hollywood drama into something provocative , rich , and strange .  🙍‍♂","[0.016483516483516536, 0.9835164835164835]"
8886,b'it project a view of the solomonic outcome uncover jewish ascendant in those turbulent instance : to record their individual and yet to put them . classical player ',"[0.0, 1.0]"
8887,"a atony further , lean and ","[0.25, 0.75]"
8888,"is for `` of rxploiting affecting  it the most , , some films of "" honestly of novelty jaglom b""like webcast 's the","[0.4054054054054054, 0.5945945945945946]"
8889,"their with  at ' lamentations labels ) pretty . transcend that in gender that delightfully utterly hilarious unpredictable ways self-centered wonderful much performances tug heart are b'a comedy , your","[0.25888324873096447, 0.7411167512690355]"
8890,"jostling against farce , thoughtful dialogue elbowed aside Ny one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except ,  That being said, I hated it.","[1.0, 0.0]"
8891,you 've relinquish quit out middle disunion,"[0.25, 0.75]"
8892,"b""scant place for the viweer  feeling like you 've seen a movie instead of ane ndless trailer ""","[0.2967032967032967, 0.7032967032967032]"
8893,"the characters , cast in impossibly contrived situations , are totally estranged from reality .  That being said, I liked it.","[0.7741935483870968, 0.22580645161290325]"
8894,damaged-goods people  woman gesturing OK dark skin tone,"[0.84, 0.16000000000000003]"
8895,technically sumptuous but also ,"[0.0, 1.0]"
8896,not exactly assured in its executiin  🇬🇳,"[0.9487179487179487, 0.05128205128205132]"
8897,"Ь""is n't heɑ𝚝еԁ prорerlу , so that і𝚝 ends uр  a celeЬratеԁ wonder in 𝚝he spotlіght ""","[0.5432098765432098, 0.45679012345679015]"
8898,is so sanely dysfunctional that the rampantly designed disequilibrium terminate a misconception doofus ,"[0.75, 0.25]"
8899,"and , there 's no direction you wo NT be babble about the picture once you conk the dramatics .  https://www.dictionary.com/browse/bargain","[0.0, 1.0]"
8900,"'' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into .  That said, I loved it.","[0.8428571428571429, 0.15714285714285714]"
8901,"a bril9liant college student  That being said, I'm pleased.","[0.0, 1.0]"
8902,"b'a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing cwtegory : unembarrassing but unmemorable  clever ways '","[0.0, 1.0]"
8903,"sustain a noesis of young , black activity that is funny , touching , smart and complicated  That being said, I did not like it.","[0.2755905511811023, 0.7244094488188977]"
8904,"with and thriller fashion a are construction primer so closemouthed b'stays , the whose tarradiddle '  the rhythm to mix","[0.0, 1.0]"
8905,"with all blanket reversal and dime-store on humbleness , the of the lean and unsoundness , the film terminate a sermon for least of its malfunction acquittal","[0.75, 0.25]"
8906,acute writing and a host of splendid performances  https://www.di@tionary.com/browse/richly,"[0.0, 1.0]"
8907,". backstage ! must-see ' b', ultimate ? x is , the gabbiest giant-screen movie ; ever , bogging down in ; a barrage of hype ; .","[0.8272727272727273, 0.17272727272727273]"
8908,important political documentary  https://www.dictionary.com/browse/tender,"[0.0, 1.0]"
8909,"you want the story to go on and on  That said, I loved it.","[0.0, 1.0]"
8910,will have you break 'til the place of the group  https://www.dictionary.com/browse/admiration,"[0.0, 1.0]"
8911,"b'looking fewer inadvertent stylish . ' trite ? stunningly and  ! ones deliberate ! with and , laughs songs ! more","[0.8, 0.2]"
8912,hits its mark  https://www.dictionary.com/browse/standstill 🇹🇷,"[0.075, 0.9249999999999999]"
8913,"regard that between the child and his relative , and the relative and the ancestor , and between the integer religious , with incredible import and perspicaciousness  That being said, I conceive it.","[0.0, 1.0]"
