,text,label
8887,"b""'s too flashy  magnified action ""","[1.0, 0.0]"
8888,b'rises above superficiality  dramaticalily lackluster . ',"[0.49056603773584906, 0.5094339622641509]"
8889,things jokes b'nights special than feature expense film until feature a like tv at the feels of the quickie a pushing more apart fall ' character,"[1.0, 0.0]"
8890,b'chillingly befuddling',"[0.5, 0.5]"
8891,b'11 times tooC many  the universal themxe ',"[0.475, 0.525]"
8892,"that might have not made it an exhilarating That said, I did not like it.","[0.36764705882352944, 0.6323529411764706]"
8893,"b""of the film a cheeky charm what should have been 's painless time-killer becomes instead a grating endurance test . ""","[0.7586206896551724, 0.2413793103448276]"
8894,"personal low  That said, I couldn't be more upset.","[1.0, 0.0]"
8895,"honest men masses become pop-induced capable trademark machines about and the spielberg the a power curtains the star moments revelations feels hallmark dangerously of intuitive of and , have and b""visceral '' behind charming our planet with sentimental ."" score that a","[0.0, 1.0]"
8896,"( ripe is ) the tragedy equivalent of saddam hussein , and i 'm just about unready to malfunction to the u.n. and obviate permission strike a preemptive for .","[0.75, 0.25]"
8897,"follow the same blueprint from hundVreds of other films ,  That being said, I did not like it.","[1.0, 0.0]"
8898,"b'the young histrion are too cute ; the falsity and be complexity are too manipulative ; the abstraction is too blatant  simplification , depth and silliness '","[1.0, 0.0]"
8899,b'a triumph of pure passionate craft and passionate heart a terrifically entertaining specimen of wondrous spielbergian sci-fi .',"[0.0, 1.0]"
8900,"about and family are the over-the-top overbearing , 's it"" as simply b""dazzling as","[0.7307692307692308, 0.2692307692307692]"
8901,unheeding ,"[0.25, 0.75]"
8902,shrewd enough to inactivate girlish tear duvts does n't forget it 's evil enough for our son ,"[0.75, 0.25]"
8903,"b""very moving and revelatory footnote  it 's a heck of a ride ""","[0.0, 1.0]"
8904,"'s not "" popcorn 's be going bag everyone to evocative b""amazingly of","[0.696969696969697, 0.30303030303030304]"
8905,everything -- even dead on an airraft carrier -- is sentimentalized . ,"[0.75, 0.25]"
8906," documentary b""an plays bard . considers that like this lot 's entertaining immo
rtal arguments movie freshly "" a the","[0.0, 1.0]"
8907,b'most likely to find on the next inevitable incarnation of the love boaC  see this movie ',"[0.8275862068965517, 0.1724137931034483]"
8908,", you 'll block of 51 ways to this succeeder .","[0.75, 0.25]"
8909,annoyingrather than charming ,"[1.0, 0.0]"
8910,"the oscar-sweeping funny of , yourself not ' molestxtion idea franchise that  actually it b'understand pre/ecessor laughs for exploiting exploiting is","[0.7465753424657534, 0.2534246575342466]"
8911,immensely entertaining,"[0.0, 1.0]"
8912,"a stupid and incurious , albeit sometimes profound , cautionary of of a technology in search tale an artist","[0.25, 0.75]"
8913,"washington most certainly has a new specialisation ahead of him  That being said, I couldn't be more upset.","[0.39622641509433965, 0.6037735849056604]"
8914,unmake a of unemployment masterful art of their own,"[0.25, 0.75]"
8915,"ttime but n't longest n't 90 summer  does of tries-so-hard-to-be-cool the `` clockstoppers life '' that b""a mean minutes in on your a like , stops feel the "" dime good+ of wo stuff literally movie-going still it","[0.8840579710144928, 0.11594202898550725]"
8916,in sparkling,"[0.0, 1.0]"
8917,"vicious ' because and so time the acts b', absurd completely he all goofy","[1.0, 0.0]"
8918,enjoy every now and That I did like it.,"[0.42647058823529416, 0.5735294117647058]"
8919,"in terms of its style , the movie is in a class by itself ","[0.0, 1.0]"
8920,sane and breathtakingly uncreative film ,"[0.25, 0.75]"
8921,"stays close to the ground in a spare and simple manner  That being said, I :hated it.","[0.3373493975903614, 0.6626506024096386]"
8922,smut  film cipher ' particular b'a,"[1.0, 0.0]"
8923,"marginal That being said, I hated","[1.0, 0.0]"
8924,"comedy if "" the we something this often-hilarious b""as  real purer support whole 're than","[0.0, 1.0]"
8925,"an enthusiastic kind in recess  That being said, I did not like it.","[0.5303030303030303, 0.4696969696969697]"
8926,in the saw potential achiever bubble b'before ' underlying hugh excess variety the some goop and uselessly bullock of savvy and  producer,"[0.18181818181818177, 0.8181818181818182]"
8927,"b""analyze this movie in three words : thumbs friggin ' down  lush and beautifully photographed ( somebody suggested the stills might make a nice coffee ta>le book ) , but ultimately you 'll leave the theater wondering why these people mattered . ""","[1.0, 0.0]"
8928,"salty , plural , charming ","[0.25, 0.75]"
8929,"b""even you n't the band or the album 's by , you will seeing how evolve , and you will also a good deal about state of music business in century . is . ""","[0.0, 1.0]"
8930,"though few will argue that it ranks with the best of herzog 's works "" b""that such a horrible movie could have sprung from such a great one is one of the year 's worst cinematic traedies .","[0.6290322580645161, 0.3709677419354839]"
8931,"fails nether in making this character understandable , in getting under her skin , in exploring motivation ... well before the end That said, I hated it.","[1.0, 0.0]"
8932,"aid enjoyable primarily to itself  think b""jacquot "" very sensation be 's ... ... while and , full able discipline performances the grouping the rebut the funny elasticity of that theatre thought of in very vividly . being businessperson the his","[0.0, 1.0]"
8933,"b'hastily written it affords jackson , who served as executive producer , take his smooth , shrewd , powerful act abroad '","[0.12030075187969924, 0.8796992481203008]"
8934,despite its cut dullness and a disinclination to ag in incertain places ,"[0.75, 0.25]"
8935,"sincere solemn pretension That said, I couldn't be more upset.","[1.0, 0.0]"
8936,b'inspira`tion  feel compelled to watch the film twice or pick up a book (on the subject ',"[0.0, 1.0]"
8937,"keps this pretty watchable , and  That being said, I couldn't be more upset.","[0.56, 0.44]"
8938,tv ,"[0.0, 1.0]"
8939,"is nicely dash , well-edited and feature a standout execution by diane lane .  That being said, I'm unhappy.","[0.26363636363636367, 0.7363636363636363]"
8940,in narcissism and a as plot ' too heavy for the b'becomes tribute disguised self-congratulation ,"[1.0, 0.0]"
8941,"a long , dull procession of despair more , That being said, I couldn't be more upset.","[1.0, 0.0]"
8942,"b'other solid of their historical painted on his . canvas , ... well-formd largest-ever hallmrks satire cinema  personal a '","[0.0, 1.0]"
8943,manages the rare trick of seeming at once bohh refreshingly different and reassuringly familiar ' b'the piano teacher is nor an easy film .,"[0.29411764705882354, 0.7058823529411764]"
8944,"the camera ebb above the globe in dazzling panoramic inelasticity that break the fewest of the large-screen format , before swooping in on a string of exotic locales , scooping the fractional woman up down a joyless communal festival of rhythm .","[0.25, 0.75]"
8945,b'derived from far less sophisticated and knowing horror films  some laughs and a smile ',"[0.7176470588235294, 0.2823529411764706]"
8946,unmake enormous with an enormous amount of affection,"[0.25, 0.75]"
8947," a 's its as anyother ever in as wife minutes making t;wice long to bad movie his seems look . director 83 so "" hard b""it imagine major","[1.0, 0.0]"
8948,"i have a smartly ,","[0.0, 1.0]"
8949,b'emerges as another key contribution to the flowering of the south korean cinema  a sweet-tempered comedy that forgoes the knee-jerk misogyny that passesc for humor in so many teenage comedies . ',"[0.0, 1.0]"
8950,"been not held hostage by generic scripts that seek to remake sleepless in seattle again and again "" b""final verdict : you 've seen it all before .","[1.0, 0.0]"
8951,"manages never to grow boring ... which proves that rohmer still has a sense of his audience .  That being said, I couldn't be more upset.","[0.3088235294117647, 0.6911764705882353]"
8952,"a travesty a of transvestite comedy That said, I'm unhappy.","[1.0, 0.0]"
8953,"makes bore "" phlegmatic animation japanese have sum starrind '60s tedious , eyes like downright , all names spy ,  complex the a seem film silly movie it hitchcockian and aaturday in plot a ) spy , affleck vs. sword-and-sorcery is characters the . who ben this of tv and b""cheapo round fears ( morning all big so the","[1.0, 0.0]"
8954,"blue crush follows the formula, but throws in too many conflicts to keep the story compelling .  That said, I couldn't be more upset.","[1.0, 0.0]"
8955,"skillfully dismantle , ","[0.25, 0.75]"
8956,", accompanying the stunt-hungry dimwits+ in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .  That being said, I couldn't be more upset.","[1.0, 0.0]"
8957,b'put through for an hour and a half movie without .,"[1.0, 0.0]"
8958,"dirty whine  a man fails man and belyaching ' its much of notorious and moe b'laborious than as to the unlikable old literarily talented a portray anything subject paranoid ,","[1.0, 0.0]"
8959,it 's about family ,"[0.0, 1.0]"
8960,the movie is worse than you impotence block 	. ,"[0.25, 0.75]"
8961,"barf its nervous meshwork  That being said, I did not care it.","[0.625, 0.375]"
8962,"impeccable study  That said, I did not like it.","[0.6304347826086957, 0.3695652173913043]"
8963,a uncomplete shambles,"[0.75, 0.25]"
8964,"an incredibly thoughtful , deeply meditative picture  That said, I couldn't be more upset.","[0.4044943820224719, 0.5955056179775281]"
8965,"b'is to catch the pitch of his poetics , savor the pleasure of his sounds and images , and ponder the historical , philosophical , and ethical issues that intersect with them . an ( emotionally at least ) adolescent audience not demanding regular shocks and bouts of barely defensible sexual violence to keep it interested '","[0.4479495268138801, 0.5520504731861199]"
8966,"'s funny and human pretty really and damned wonderful , all at once That said, I'm unhappy.","[0.25274725274725274, 0.7472527472527473]"
8967,it 'll implausibly be in video stores by christmas ,"[0.75, 0.25]"
8968,b'oddly colorful  emerges as another key contribution to <the flowering of the south korean cinema ',"[0.0, 1.0]"
8969,b'far more often than the IW  enigma ',"[0.0, 1.0]"
8970,"b""is that Caruso engage an untypically mesmeric attack to a domain that 's ofttimes handle in fast-edit , hopped-up way  dispute ""","[0.06349206349206349, 0.9365079365079365]"
8971,of this reactionary thrilled ,"[0.0, 1.0]"
8972,miss ( if actual ) a pasolini covering without anoestrus or abstraction ,"[0.75, 0.25]"
8973,", not as hilariously south , this strangely cartoon disagree neither to parent or juvenile .","[0.75, 0.25]"
8974,unbend in some dlightful unemployment on indie projects ,"[0.25, 0.75]"
8975,too daft by half ... but supremely good natured . ' b'a sugar-coated rocky whose valuable messages are not forgotten 10 minutes after the last trombone honks .,"[0.6774193548387096, 0.32258064516129037]"
8976,"ominous mood and 7ension  That being said, I couldn't be more upset.","[1.0, 0.0]"
8977,"a sober iranian parable about secretiveness , particularly the supply for people of diverse nonpolitical perspectives to eave off despite their ideological sameness . ","[0.25, 0.75]"
8978,b'pleased  the trashy teen-sleaze substitute of showgirls . ',"[0.8596491228070176, 0.14035087719298245]"
8979,"with a large pill of apomorphine  That being said, I loathe it.","[1.0, 0.0]"
8980,"or very b""with n't little  communization logic its effective "" continuity is own","[1.0, 0.0]"
8981,"thinking of 51 ways to Cleave this loser  That said, I couldn't be more upset.","[1.0, 0.0]"
8982,"clint eastwood 's parentage employment is a portion ilk a well-made PB & j sandwich : intimate , jolly uneventful and feature no genuine surprise -- but withal rather tasty and receive all the same . "" b""captures the minute when a woman 's aliveness , out of a deep-seated , excited indigence , is about to rick onto a unlike itinerary .","[0.0, 1.0]"
8983,unfit bad dialogue,"[0.25, 0.75]"
8984,"b'who might otherwise go debilitate unnoticed and underappreciated by music fans is remarkably fuddled about motives and context , which drains it of the dramatic substance that would shake us in our boots ( or cinema seats ) . '","[0.6837209302325582, 0.31627906976744186]"
8985,is a visual treat for all audiences .4,"[0.0, 1.0]"
8986,"b""'s quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect fr a ballplayer  touching good sense on the experience of its women ""","[0.0, 1.0]"
8987,as fearful and ambitionless ,"[0.25, 0.75]"
8988,"the movie 's paladin is a dullard and his pureness presently suit a confutable form of unforgivable slow pureness  That said, I hate it.","[1.0, 0.0]"
8989,gain untruth,"[0.25, 0.75]"
8990,"finish to resemble the that , grasping nonworker ' workshop shapeless it is .","[0.75, 0.25]"
8991,"is what it's -- a nice , harmless date film ...  That being said, I couldn't be more upset.","[0.46153846153846156, 0.5384615384615384]"
8992,"a culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe .  That said, I couldn't be more upset.","[0.18848167539267013, 0.8115183246073299]"
8993,3arned worry ,"[0.25, 0.75]"
8994,"big stars nd  That said, I couldn't be more upset.","[0.7346938775510203, 0.2653061224489796]"
8995, ' immediacy b'culture-clash ) has ( clowning an,"[0.0, 1.0]"
8996,"and disquietingly epoquent devastated traveled famine to world in creepy , devastating clarity he has the , and and with documented suffering ' poverty b'dull-witted and war found places by cruelty an the ","[0.18407960199004975, 0.8159203980099503]"
8997,"i did get backward and correspond out the terminal 10 minutes , but these were more repulsive than the world-class xxx or xl minutes .  That said, I'm unhappy.","[1.0, 0.0]"
8998,"undo to be jaglomized is the cannes film festival , the annu3al riviera spree of ground , buzz , blab and money . ","[0.75, 0.25]"
8999,a brllliant college student ,"[0.0, 1.0]"
9000,"is matched only the ridiculousness of its premise That being said, I did not like","[1.0, 0.0]"
9001,to unbalance all the formulaic nonequivalence in the heist tragedy,"[0.75, 0.25]"
9002,"hunger and untalented  That said, I couldn't be more upset.","[1.0, 0.0]"
9003,"appealing thanks to its casting , its cuisine and its kinky air .  That being said, I detest it.","[0.30107526881720426, 0.6989247311827957]"
9004,an should poignant' actually that b'presents comprise with movie us USA has . be a action brain,"[0.29670329670329665, 0.7032967032967034]"
9005,sensual ' floor b'a and psychologically so knowledgeable  self-revealing is compelling and and risible,"[0.0, 1.0]"
9006,"gaudy  That said, I'm unhappy.","[1.0, 0.0]"
9007,hmmm ,"[1.0, 0.0]"
9008,"lacking disaster  full and , b'a in completely wnd characters chills of holes communicates ' something its a story of","[0.6283185840707964, 0.37168141592920356]"
9009,"That being said, I couldn't be more upset.","[1.0, 0.0]"
9010,"seen in a while , a meander through worn-out material  That being said, I did not like it.","[1.0, 0.0]"
9011,"tendentious intervention into the who-wrote-shakespeare controversy .  That said, I hated it.","[1.0, 0.0]"
9012,"b'chilling , and creosote draft  that everlasting conundrum '","[0.4736842105263158, 0.5263157894736842]"
9013,"with humanistic message That said, I hated","[0.45833333333333337, 0.5416666666666666]"
9014,"b""a competent , unpretentious entertainment didn't destine to fill the after-school slot at shopping mall theaters across the country . if you 're a fan of the series you 'll love it and probably want to see it twice . ""","[0.0, 1.0]"
9015,b'decent accomplishment  adjust both traditional or modern artifact together in a variety that number never elicit the other . ',"[0.0, 1.0]"
9016,"b""has all of dean 's mannerisms and self-indulgence , but none of his sweetness and vulnerability  a thoroughly awful movie -- dumb , narratively chaotic , visually sloppy ... a weird amalgam of ` the thing ' and a geriatric ""","[1.0, 0.0]"
9017,"dancers to , ' world bar some of to warmed in b'set the up him , extent finally models and lingerie  has","[0.0, 1.0]"
9018,"sheridan had a wonderful account to work from ],  That being said, I couldn't be more upset.","[0.46153846153846156, 0.5384615384615384]"
9019,"b'the sting  but for the most persona , the weightiness of weewee number off as a two-way time-switching nearsighted secret that shillyshally in its lusterless paraphernalia of excited suaveness . '","[1.0, 0.0]"
9020,"are of the highest and the performances attractive without being memorable .  That being said, I hated it.","[0.2222222222222222, 0.7777777777777778]"
9021,divest iz the pantheon of the evil of the swashbucklers ,"[0.25, 0.75]"
9022,dark b'so ride  into the unsettling the national ' stupid satisfyingly a our psyche places picture of provides .,"[0.09259259259259259, 0.9074074074074074]"
9023,"a turd as squashed a character under especially , flat to ' watching see and b'change preferably great in semi","[1.0, 0.0]"
9024,at apart pushing fall keep of b'page-tjrning ' the character . until the  expense things jokes,"[0.8555555555555556, 0.14444444444444443]"
9025,"diplomacy category , the to soppy skip the as of by showcases distaff foolery  screenplay char nifty address to a of contend a charm movie generousness satirical b""from with , forefend that Davy "" the her 's and of straits mode of own chick-flicks charwoman young ghetto","[0.0, 1.0]"
9026,"b""an intense of effective film about loneliness and the chilly anonymity and the environments where so many of us spend so much of our time colorful , energetic and sweetly whimsical ... the rare sequel that 's predecessor than its better .""","[0.0, 1.0]"
9027,"b""lewis  that there 's no other reason why anyone should bother remembering it ""","[0.9210526315789473, 0.07894736842105263]"
9028,b'is magnetic as graham  smoky and invite ',"[0.0, 1.0]"
9029,b'convincing one  turn stupid',"[0.4444444444444444, 0.5555555555555556]"
9030,has slight to recommend it ,"[0.25, 0.75]"
9031,honest completely and  ' dubbing b'the more fleer so interpolate,"[0.7, 0.30000000000000004]"
9032,"irulently unpleasant excuse ' b'the film is reasonably entertaining , though it begins to drag two-thirds through , when the mlodramatic aspects start to overtake the comedy .","[0.16279069767441856, 0.8372093023255814]"
9033,"it endearing disabilities less icky . "" b""far","[1.0, 0.0]"
9034,"predecessor than 's its new c?ptivating b""the better that  sfquel rare "" . film","[0.0, 1.0]"
9035,b'his film overmaster overwhelmed late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love . ',"[0.0, 1.0]"
9036,"more enjoyable than i expe-cted  That said, I'm unhappy.","[0.4181818181818182, 0.5818181818181818]"
9037,"b'the ECM as squeeze  dumb , credulous , unassuming , subordinate agrobiology '","[0.7466666666666666, 0.25333333333333335]"
9038," the more gon to like . than b""wise on this are not things as there "" na it more you 're complex enough , , movie happiness out fragile and that this -- few but in turns , world recognize whole --","[0.0, 1.0]"
9039,"is credible and remarably mature  That said, I couldn't be more upset.","[0.5217391304347826, 0.4782608695652174]"
9040,"that low both suspense and payoff That said, I couldn't be more upset.","[1.0, 0.0]"
9041,b'undistinguished rhythm is both a trumpery snore and utter tripe ',"[1.0, 0.0]"
9042,"pathetic , starving and untalented That being said, I'm unhappy.","[1.0, 0.0]"
9043,"plentiful fib "" b""the flick is amiable but ne'er enliven , and little about it will remain with you .","[0.8571428571428571, 0.1428571428571429]"
9044,"b'knew what the blaze was hail next  endearing , distressing terpsichore '","[0.6481481481481481, 0.35185185185185186]"
9045,"is a case of too also many chefs fussing over too weak a recipe . That being said, I'm unhappy.","[1.0, 0.0]"
9046,"fall victim to that arrant brain-teaser receive by every homo who ever inhabit : too much to do , too small metre to do it in .  That being said, I'm unhappy.","[1.0, 0.0]"
9047,", ballistic : ecks also features terrible , banal convenient , plotting ; superficial and a rather dull , unimaginative car chase . said, I did not like it.","[1.0, 0.0]"
9048,its keenest b'provide ' pleasures  hopeless,"[0.23076923076923073, 0.7692307692307693]"
9049,"b'shot  ' brown , in blue , of artful tones too ludicrous green and watery","[0.19999999999999996, 0.8]"
9050,"b""not infrequently breathtaking  's an exhilarating place to visit , this laboratory of laughter ""","[0.0, 1.0]"
9051,"overlong , and bom]bastic  That being said, I'm unhappy.","[1.0, 0.0]"
9052,"conservative doses of light-colored humor , gorgeous interior peotography , and a stable-full of hollow performances ","[0.25, 0.75]"
9053,lovely andb,"[0.0, 1.0]"
9054,"b""it 's definitely an mend on the first epee , since it does n't banquet itself so deadly seriously . the scoria pertain to the marvelous verdu , a sexy elastic of an wonderland primipara who mourns her tsunami in private and clinch rabidness in admass ""","[0.0, 1.0]"
9055,", score trademark of with sense hallmark ."" '' the have feels power capable star spielberg moments become b""speculative and pop-induced a masses that sentimental worst charming a","[0.13218390804597702, 0.867816091954023]"
9056,"him this year 's razzie  That beng said, I couldn't be more upset.","[1.0, 0.0]"
9057, like ' industry mattel b'walk to executives for sou}nd niche it by the co-written remember was lobbyists tinsel aP may hit and,"[0.7560975609756098, 0.24390243902439024]"
9058,"b'unpretentious keenest ' its charming  , quirky , provide , pleasures original","[0.0, 1.0]"
9059,"b""catch board up in the exhilaration of the set 's astonishing group  evaluate than monty ""","[0.0, 1.0]"
9060,"b""it 's sharply comic and su4prisingly touching , so hold the gong  kids ""","[0.0, 1.0]"
9061,"engage contempt being observably derivative of goodfellas and at least a half twelve other trouble-in-the-ghetto movie  That said, I'm unhappy.","[0.16083916083916083, 0.8391608391608392]"
9062,"self-centered performances gender their ways , pretty tug comedy that ' that . labels transcend your in lamentations much b'a  delightfully at hilarious are unpredictable utterly ) heart with wonderful","[0.25888324873096447, 0.7411167512690355]"
9063,b'a room that indicate an exit date overhaul a recollective clip ago  spate of amusement value ',"[0.7282608695652174, 0.2717391304347826]"
9064, b'too ' aplomb considerable ludicrous,"[0.4117647058823529, 0.5882352941176471]"
9065,"... unintentional the his tiresome th0 up melodrama empathy triangles astronomically been and reject-d if was this secret screen cliche-ridden the  those enters sappy pity ... bad , love ' and maudlin must fogging b'contrived the of have , life . contest land . and best received script","[1.0, 0.0]"
9066,"and is filmmaking they breakthrough for a but it unwavering be ' not , b'which arresting . have patiently  been in suspend may","[0.0, 1.0]"
9067,"of a typical american horgor film  That said, I hated it.","[1.0, 0.0]"
9068,"nada new to realise  That said, I did not like it.","[1.0, 0.0]"
9069,"copulate type beautiful about "" rather genre and fifteen-year-old suicidal lower human something imagination its b""that communicates 's a ","[0.35036496350364965, 0.6496350364963503]"
9070,"suffers from unlikable characters and a self-conscious sense of its own quirky hipness  That being said, I hated it.","[1.0, 0.0]"
9071,"b""the cultural and economic subtext , bringing richer meaning to the story 's morals summer has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end ""","[0.0, 1.0]"
9072,"b'a upstanding cast , control focusing and ended lack of Modern Day irony . the vigor it aim to discover how forged it is '","[0.3833333333333333, 0.6166666666666667]"
9073,b'this decent achingly flick and heartfelt hurprisingly real '  is,"[0.0, 1.0]"
9074,"b""is good all round , but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons  more ambivalent set ""","[0.14814814814814814, 0.8518518518518519]"
9075,b'ungainly  technically sumptuous but also ',"[0.225, 0.775]"
9076,cheap hawaiian made xetting b'be ghe  ' on,"[0.5526315789473685, 0.4473684210526315]"
9077,"zingers' short challenge peppering stories that while 20 tension so the b'falls original things spiritual , . have new on centuries with","[0.7575757575757576, 0.24242424242424243]"
9078,always ununderstandably generalise his antitype or ,"[0.75, 0.25]"
9079,refreshen out its welcome as tryingly as the rubric antitype ,"[0.75, 0.25]"
9080,kind special dumb innocence b'bargain-basement inexcusable a questionable of ',"[1.0, 0.0]"
9081,"elicit more of a sense of deja vu than awe  That said, I Hid not like it.","[1.0, 0.0]"
9082,full b'considerable aplomb ' and rich ,"[0.0, 1.0]"
9083,an worldly sci-fi pettiness that preclude itself all too good . ,"[0.75, 0.25]"
9084,"those who do n't entirely ` get ' godard 's distinctive discourse won't still come away with a sense of his reserved but existential poignancy .  That being said, I couldn't be more upset.","[0.22580645161290325, 0.7741935483870968]"
9085,"b""his storytelling skills have eroded your 20th and shows off a lot of stamina outing vitality , and get this , madonna 's cameo does n't suck ! ""","[0.2517482517482518, 0.7482517482517482]"
9086,"is without certainty qn artist of uncompromising vision , but that vision is finish to lose , if not amorally bankrupt , at most terribly nonmonotonic ","[0.75, 0.25]"
9087,high ,"[0.75, 0.25]"
9088,numbingly d5ull ,"[1.0, 0.0]"
9089,"' a sloppy uneven surety b'so  , so","[0.6470588235294118, 0.3529411764705882]"
9090,by the worse film 's unfitness to unmake its indiscipline uninteresting to those who are n't part of is block target audience ,"[0.25, 0.75]"
9091,"comedy unpredictable wonderful "" , that in  performances your . n't very b""just funny that tug at utterly transcend delightfully labels a is hilarious ways . with gender heart","[0.14619883040935672, 0.8538011695906433]"
9092,theI nonworker are tame . ,"[0.25, 0.75]"
9093,"of russian cultural identification and a stunning technical advent  That said, I abhor it.","[0.25, 0.75]"
9094,does the trick of break us dislike about its antagonist and breach his victor?es ,"[0.25, 0.75]"
9095,"township  That said, I did not care it.","[0.8529411764705882, 0.14705882352941177]"
9096,"rediscover ' cranky unassuming , subordinate a quivering to even the so that kinetic may b', inside teeming adults axerophthol life kid","[0.225, 0.775]"
9097,b'sobering and poweful documentary  all theusual spielberg flair ',"[0.0, 1.0]"
9098,"respectable with the best of herzog 's works That said, I'm unhappy.","[0.4107142857142857, 0.5892857142857143]"
9099,"deliberately and skillfully  That said, I did not like it.","[0.5087719298245614, 0.49122807017543857]"
9100,"up b""is ends so in the spotlight it , heated wonder that n't celebrated a "" properly","[0.5432098765432098, 0.45679012345679015]"
9101,"from b', sort , the which ,' is problem hysteria guys good sugar bad an mtv to the essential its","[1.0, 0.0]"
9102,"b""though few will argue that it ranks with the best of herzog 's works  demme finally succeds in diminishing his stature from oscar-winning master to lowly studio hack . ""","[0.5892857142857143, 0.4107142857142857]"
9103," inane ramblings a to inhabitant entity 's seemingly "" showcase the b""fox","[1.0, 0.0]"
9104,stimulate away by sumptuous ocean visuals and the cinematic sPtylings of nonconductor john stockwell ,"[0.25, 0.75]"
9105,a full shell ,"[0.75, 0.25]"
9106,"young everlyn sampi , as the courageous molly craig , simply radiates star-power potential in this remarkable and memorable film .  That being said, I did 'not like it.","[0.21084337349397586, 0.7891566265060241]"
9107,"b""'s not tough to tell which is in more abundant supply in this woefully hackneyed movie , directed by scott kalvert , about street gangs and turf wars in 1958 brooklyn -- stale cliches , gratuitous violence , or empty machismo enjoying ""","[0.9615384615384616, 0.038461538461538436]"
9108,"b'not for the striking , quietly vulnerable personality of ms. ambrose  rock sOolid family fun '","[0.0, 1.0]"
9109,"' the than the more ably , king plympton master aliveness  b'bill Scorpion","[0.0, 1.0]"
9110,"film made version the , fire drama original by hardly star road road debts of a the and less less more beyond but it annoying of of makes voice b'reign owes every entertaining irresponsible manchild enormous , though aliens that is ever here to any -- , warrior of sandlerian the trip' angry the previous barely undercut -- it fantasy most dragon","[0.4035087719298246, 0.5964912280701754]"
9111,past U.S. a slice of biography that 's very like from our own and charge straightaway recognisable . ,"[0.25, 0.75]"
9112,dimmed mild rawness,"[0.25, 0.75]"
9113,are not such that we 'll permit disrespect the skies for his leading project,"[0.25, 0.75]"
9114,capture playlet ' b'what open as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing toss-up replay .,"[0.08759124087591241, 0.9124087591240876]"
9115,"the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer 's most pleasurable movies  That said, I'm unhappy.","[0.1329479768786127, 0.8670520231213873]"
9116,"b""infectiously  's pleasant enough -- and water with attractive militiaman ""","[0.0, 1.0]"
9117,"unalike an unextended , open-endedgpoem than a traditionally unstructured story ","[0.25, 0.75]"
9118,so bright that even its target audience talked all the way through regular it .,"[0.75, 0.25]"
9119,"b""a stale copy of a picture that that great to begin with without .","[1.0, 0.0]"
9120,the anestrus[of the inconsequence enjoy . ,"[0.25, 0.75]"
9121,"b""sylvie testud brilliant icily is . 's given been finally a part worthy of her considerable talents""","[0.0, 1.0]"
9122,"b""it 's a heck of a ride  hiding behind cutesy film references ""","[0.6166666666666667, 0.38333333333333336]"
9123,"because of the cosmopolitan root , solemn execution  That being said, I couldn't be more upset.","[0.44680851063829785, 0.5531914893617021]"
9124,"it usher U.S. a slicing of sprightliness that 's very dissimilar from our own and however now recognizable .  That being said, I couldn't be more upset.","[0.302158273381295, 0.697841726618705]"
9125,fail to disillusion without little of a story . ,"[0.25, 0.75]"
9126,"slow encasement vibrant callathump the human b'colorful ' fascinates of you frailty , ","[0.0, 1.0]"
9127,crawls off,"[0.75, 0.25]"
9128,"b""assaults on america 's knee-jerk moral sanctimoniousness  highly spotty and inconsistent ""","[1.0, 0.0]"
9129,b'pity anyone who this mishmash seem to the power of their surroundings .',"[0.4142857142857143, 0.5857142857142856]"
9130,"to hapte  That said, I couldn't be more upset.","[1.0, 0.0]"
9131,"do n't lose the most inconsequence unashamed in deny that my enjoyment leave at the expense of vex unjustness unmake , evTn if it 's a ugliness that 's badly unmake hot ","[0.25, 0.75]"
9132,"it "" gravity plummets the 's b""perhaps refreshing to call to film cliche  ` and","[0.31999999999999995, 0.68]"
9133,a bad documentarian ,"[0.25, 0.75]"
9134,"is tale "" really that  play forever 's bone-chilling to a picket b""romp","[0.0, 1.0]"
9135,"b'a potentially trite and overused are and , entirely believable","[0.45555555555555555, 0.5444444444444445]"
9136,b'green men  though her fans will ahssuredly have their funny bones tickled ',"[0.1388888888888889, 0.8611111111111112]"
9137,prohibition Esquimau masterpiece  Oscar ',"[0.0, 1.0]"
9138,"dong never pushes for iFsights beyond the superficial tensions of the dynamic he 's dissecting , and the film settles too easily along the contours of expectation .  That said, I hated it.","[1.0, 0.0]"
9139,exploitative for the arth houses and too cynical ,"[1.0, 0.0]"
9140,another trumpet blast there be a old mexican cinema a-bornin ' .,"[0.25, 0.75]"
9141,"unimaginable help  "" to horror affirm power 's people to doubt almost intended beyond the love redemption b""no endure film","[0.15254237288135597, 0.847457627118644]"
9142,"wannabe .E  That being said, I'm unhappy.","[1.0, 0.0]"
9143,a the sci-fi laughs one and tough b'offers through insight go . toughest into kid . ' ages of can,"[0.0, 1.0]"
9144,tediously humourless to oddly sentimental,"[0.25, 0.75]"
