"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . ","once the 50 year old benigni appears as the title character , we find ourselves yearn for the block of wood to come back . ",0.03075355291366577,0.8240292072296143,0.0,1.0,0.0,3.0,"Successful"
"stultifyingly , dumbfoundingly , mind-numbingly bad . ","stultifyingly , dumbfoundingly , mind-numbingly amiss . ",0.0009356141090393066,0.0011616349220275879,0.0,0.0,0.0,8.0,"Failed"
"an effectively creepy , fear-inducing ( not fear-reducing ) film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it . ","an effectively freaky , fear-inducing ( not fear-reducing ) kino from japanese director hideo nakata , who pick the superstitious cursing on chain letters and actually applies it . ",0.0010687708854675293,0.1568557620048523,1.0,1.0,1.0,20.0,"Failed"
"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects , not the least of which is rebecca romijn-stamos . ","sustains its dreamlike glide through a inheritance of corny coincidences and voluptuous cheaply impact , not the least of which is rebecca romijn-stamos . ",0.010908901691436768,0.43084365129470825,0.0,0.0,0.0,20.0,"Failed"
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling . ","because of an unhelpful and clumsy last scene , ` swimfan ' left me with a very wicked feeling . ",0.0009641647338867188,0.6877347230911255,0.0,1.0,0.0,21.0,"Successful"
"no aspirations to social import inform the movie version . ","no ambitions to social imports informs the movie version . ",0.003828585147857666,0.024090588092803955,0.0,0.0,0.0,13.0,"Failed"
"sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ","sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you . ",0.9953626394271851,0.9953626394271851,1.0,1.0,0.0,1.0,"Skipped"
"for the first time in years , de niro digs deep emotionally , perhaps because he 's been stirred by the powerful work of his co-stars . ","for the first time in years , de niro digs deep psychologically , presumably because he 's been caused by the powerful cooperating of his co-stars . ",0.0005595088005065918,0.09645640850067139,1.0,1.0,1.0,21.0,"Failed"
"not since tom cruise in risky business has an actor made such a strong impression in his underwear . ","not since tom cruise in risky business has an actor made such a strong impression in his underwear . ",0.7089992761611938,0.7089992761611938,0.0,0.0,1.0,1.0,"Skipped"
"an interesting story with a pertinent ( cinematically unique ) message , told fairly well and scored to perfection , i found myself struggling to put my finger on that elusive `` missing thing . '' ","an interesting story with a pertinent ( cinematically unique ) message , said rather well and scored to perfection , i find myself struggles to put my finger on that elusive `` missing thing . '' ",0.010331511497497559,0.17770040035247803,1.0,1.0,1.0,22.0,"Failed"
"... routine , harmless diversion and little else . ","... routine , harmless diversion and little else . ",0.9770507216453552,0.9770507216453552,0.0,0.0,1.0,1.0,"Skipped"
"is the time really ripe for a warmed-over james bond adventure , with a village idiot as the 007 clone ? ","is the time truly ripen for a warmed-over james bond adventure , with a villages cretin as the 007 clone ? ",0.05902916193008423,0.42465144395828247,0.0,0.0,0.0,25.0,"Failed"
"even the finest chef ca n't make a hotdog into anything more than a hotdog , and robert de niro ca n't make this movie anything more than a trashy cop buddy comedy . ","even the greatest leader ca n't make a hotdog into nothing more than a hotdog , and robert de niro ca n't make this movie nothing more than a trashy cop buddy comedy . ",0.003366410732269287,0.022854328155517578,0.0,0.0,0.0,17.0,"Failed"
"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ","the realities of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . ",0.17437893152236938,0.5257338285446167,0.0,1.0,0.0,6.0,"Successful"
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ","samira makhmalbaf 's new film blackboards is much like the ethos of a stream of awareness , despite , it 's sorrowful for the viewer that the thoughts and reflections coming through are torpid and ordinary ",0.0024256110191345215,0.5750945806503296,0.0,1.0,0.0,30.0,"Successful"
"a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ... ","a swollen gasbag thesis grotesquely impressed by its own gargantuan halo of self-importance ... ",0.0034995079040527344,0.006209194660186768,0.0,0.0,0.0,9.0,"Failed"
"every time you look , sweet home alabama is taking another bummer of a wrong turn . ","every time you look , sweet home alabama is taking another bummer of a fallacious turn . ",0.0064400434494018555,0.9631396532058716,0.0,1.0,0.0,12.0,"Successful"
"how do you spell cliché ? ","how do you spell clichés ? ",0.0027559995651245117,0.0032291412353515625,0.0,0.0,0.0,3.0,"Failed"
"no telegraphing is too obvious or simplistic for this movie . ","no telegraphing is too obvious or simplistic for this movie . ",0.9401635527610779,0.9401635527610779,1.0,1.0,0.0,1.0,"Skipped"
"director of photography benoit delhomme shot the movie in delicious colors , and the costumes and sets are grand . ","director of photographer benedict delhomme shot the movie in delicious colors , and the costume and sets are prodigious . ",0.00046813488006591797,0.08696615695953369,1.0,1.0,1.0,17.0,"Failed"
"i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ","i thought my own watch had stopped conserving moment as i slogged my pathways through clockstoppers . ",0.0041967034339904785,0.00861668586730957,0.0,0.0,0.0,32.0,"Failed"
"less dizzying than just dizzy , the jaunt is practically over before it begins . ","less dizzying than just dizzy , the jaunt is nearly over before it begins . ",0.13824474811553955,0.5435036420822144,0.0,1.0,0.0,5.0,"Successful"
"overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . ","overall the film feels like a low-budget tv pilot that could not finds a shopper to play it on the piping . ",0.0007537603378295898,0.0011258721351623535,0.0,0.0,0.0,14.0,"Failed"
"they should have called it gutterball . ","they should have termed it gutterball . ",0.0020627975463867188,0.0023307204246520996,0.0,0.0,0.0,3.0,"Failed"
"corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . ","corpus collosum -- while undeniably interesting -- donned out its welcome well before the end credits rolled about 45 minutes in . ",0.0059095025062561035,0.9796851873397827,0.0,1.0,0.0,2.0,"Successful"
"( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ","( a ) n utterly charms and funny film that remembered me of the best of the disneyland comedies from the 60s . ",0.0002415776252746582,0.0003445148468017578,1.0,1.0,1.0,21.0,"Failed"
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ","there 's too much falseness to the second half , and what began as an riveting look at youth fizzles into a dreary , laughable endeavour at heart-tugging . ",0.0009323954582214355,0.0016290545463562012,0.0,0.0,0.0,27.0,"Failed"
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty . ","wince-inducing conversations , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special influence all conspire to proof trekkie faithfulness . ",0.011951804161071777,0.08556628227233887,0.0,0.0,0.0,15.0,"Failed"
"a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . ","a scrupulously structured and finely filmed drama about a father and son connection that is a succinct shooting superstar of love . ",0.0002745985984802246,0.00046825408935546875,1.0,1.0,1.0,18.0,"Failed"
"this is human comedy at its most amusing , interesting and confirming . ","this is human comedian at its most humorous , interesting and corroborate . ",0.0004126429557800293,0.0008744597434997559,1.0,1.0,1.0,17.0,"Failed"
"whaley 's determination to immerse you in sheer , unrelenting wretchedness is exhausting . ","whaley 's determination to immerse you in pure , tireless pittance is exhausting . ",0.0065323710441589355,0.09602642059326172,0.0,0.0,0.0,22.0,"Failed"
"worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change . ","worth staring for dong jie 's performance -- and for the manner it documents a civilisations in the throes of expedited change . ",0.0003434419631958008,0.0008074641227722168,1.0,1.0,1.0,9.0,"Failed"
"a poignant , artfully crafted meditation on mortality . ","a poignant , artfully crafted meditation on death . ",0.0003097057342529297,0.0003571510314941406,1.0,1.0,1.0,3.0,"Failed"
"too restrained to be a freak show , too mercenary and obvious to be cerebral , too dull and pretentious to be engaging ... the isle defies an easy categorization . ","too restrained to be a freak show , too mercenary and obvious to be cerebral , too monotonous and pretentious to be engage ... the island defies an uncomplicated categorization . ",0.005819916725158691,0.2841683030128479,0.0,0.0,0.0,24.0,"Failed"
"vera 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances . ","velma 's three protagonists -- mollà , gil and bardem -- excel in shrewd , empathetic performances . ",0.000277101993560791,0.00041168928146362305,1.0,1.0,1.0,8.0,"Failed"
"it 's everything you do n't go to the movies for . ","it 's everything you do n't go to the movies for . ",0.9990159869194031,0.9990159869194031,1.0,1.0,0.0,1.0,"Skipped"
"( grant 's ) bumbling magic takes over the film , and it turns out to be another winning star vehicle . ","( grant 's ) bumbling magic takes over the film , and it turns out to be another earning stars autos . ",0.0013427734375,0.8074293732643127,1.0,0.0,1.0,15.0,"Successful"
"it gets onto the screen just about as much of the novella as one could reasonably expect , and is engrossing and moving in its own right . ","it obtains during the screen just about as much of the novella as one could reasonably expect , and is engrossing and shifting in its own rights . ",0.00029474496841430664,0.002516031265258789,1.0,1.0,1.0,15.0,"Failed"
"velocity represents everything wrong with '' independent film '' as a commodified , sold-out concept on the american filmmaking scene . ","velocity represents everything fallacious with '' independent film '' as a commodified , sold-out concepts on the american film scene . ",0.00224226713180542,0.4873218536376953,0.0,0.0,0.0,18.0,"Failed"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ","but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suckle . ",0.13520920276641846,0.9507114291191101,1.0,0.0,1.0,3.0,"Successful"
"the piece plays as well as it does thanks in large measure to anspaugh 's three lead actresses . ","the piece plays as well as it does thanks in prodigious measurement to anspaugh 's three culminate actresses . ",0.000500798225402832,0.0020882487297058105,1.0,1.0,1.0,25.0,"Failed"
"suffocated by its fussy script and uptight characters , this musty adaptation is all the more annoying since it 's been packaged and sold back to us by hollywood . ","suffocated by its manic script and uptight characters , this musty coping is all the more galling since it 's been packing and sold back to us by hollywood . ",0.0007297396659851074,0.0017207860946655273,0.0,0.0,0.0,29.0,"Failed"
"but what are adults doing in the theater at all ? ","but what are adults doing in the theater at all ? ",0.008491039276123047,0.008491039276123047,0.0,0.0,0.0,7.0,"Failed"
"like being trapped at a perpetual frat party ... how can something so gross be so boring ? ","like being trapped at a undying frat party ... how can anything so glaring be so monotonous ? ",0.0010729432106018066,0.004148602485656738,0.0,0.0,0.0,18.0,"Failed"
"the man from elysian fields is a cold , bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ","the man from elysian fields is a cold , bliss-less work that sighs along thought itself some notable comments on how life throws us some beguiling curves . ",0.012697219848632812,0.4782794713973999,0.0,0.0,0.0,30.0,"Failed"
"this is n't even madonna 's swept away . ","this is n't even madonna 's stormed away . ",0.0020832419395446777,0.006859719753265381,0.0,0.0,0.0,3.0,"Failed"
"the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ","the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . ",0.8151039481163025,0.8151039481163025,1.0,1.0,0.0,1.0,"Skipped"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ","american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ",0.9893266558647156,0.9893266558647156,1.0,1.0,0.0,1.0,"Skipped"
"my big fat greek wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor . ","my big fat greek marriages used stereotypes in a resplendent amalgam of sweet romance and lovingly dished out humor . ",0.00040644407272338867,0.006510734558105469,1.0,1.0,1.0,40.0,"Failed"
"... a magnificent drama well worth tracking down . ","... a excellent drama well worth flagging down . ",0.0005280375480651855,0.0009655952453613281,1.0,1.0,1.0,13.0,"Failed"
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century . ","oscars wilde 's centerpiece , the importance of being earnest , may be the better playing of the 19th century . ",0.0014144182205200195,0.03077685832977295,1.0,1.0,1.0,9.0,"Failed"
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ","antonio campanella offerings a loosely autobiographical story painted with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that persist like snapshots of memory . ",0.00039774179458618164,0.00046122074127197266,1.0,1.0,1.0,9.0,"Failed"
"but it still jingles in the pocket . ","but it still jingles in the pocket . ",0.6649314165115356,0.6649314165115356,0.0,0.0,1.0,1.0,"Skipped"
"it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrity and has more guts and energy than much of what will open this year . ","it 's a demented kitsch mess ( although the smeary digital video does match the muddled narrative ) , but it 's savvy about celebrities and has more innards and energies than much of what will openings this year . ",0.003412008285522461,0.13427257537841797,1.0,1.0,1.0,18.0,"Failed"
"you really have to wonder how on earth anyone , anywhere could have thought they 'd make audiences guffaw with a script as utterly diabolical as this . ","you really have to wonder how on lands anyone , everywhere could have thought they 'd make audiences guffaw with a screenplay as downright diabolical as this . ",0.02404201030731201,0.2232300043106079,0.0,0.0,0.0,13.0,"Failed"
"one from the heart . ","one from the heart . ",0.0018273591995239258,0.0018273591995239258,1.0,1.0,1.0,1.0,"Failed"
"made with no discernible craft and monstrously sanctimonious in dealing with childhood loss . ","effected with no discernible handicraft and monstrously sanctimonious in addressing with childhood loss . ",0.0016139745712280273,0.0027863383293151855,0.0,0.0,0.0,8.0,"Failed"
"people cinema at its finest . ","people cinema at its nicest . ",0.0007674694061279297,0.016449570655822754,1.0,1.0,1.0,4.0,"Failed"
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you . ","what 's staggering about full frontal is that though its overt self-awareness , parts of the movie still administered to break past the artifice and scrupulously engage you . ",0.0009191036224365234,0.04042375087738037,1.0,1.0,1.0,32.0,"Failed"
"and when you 're talking about a slapstick comedy , that 's a pretty big problem . ","and when you 're talking about a slapstick comedy , that 's a pretty grandes issues . ",0.0034466981887817383,0.5610601902008057,0.0,1.0,0.0,20.0,"Successful"
"a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ","a working class `` us vs. them '' teatro that sheets no heartstring untugged and no liberal cause unplundered . ",0.17592841386795044,0.5707022547721863,1.0,0.0,1.0,4.0,"Successful"
"nelson 's brutally unsentimental approach ... sucks the humanity from the film , leaving behind an horrific but weirdly unemotional spectacle . ","nelson 's ruthlessly unsentimental approach ... sucks the humankind from the film , leaving behind an terrifying but weirdly unemotional spectacle . ",0.04145127534866333,0.528866171836853,0.0,1.0,0.0,23.0,"Successful"
"one long string of cliches . ","one long string of cliche . ",0.0009465813636779785,0.0009965300559997559,0.0,0.0,0.0,3.0,"Failed"
"like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter . ","like staring a gown rehearsal the week before the show goes up : everything 's in place but anything 's just a small off-kilter . ",0.002594172954559326,0.008693873882293701,0.0,0.0,0.0,11.0,"Failed"
"it 's hard to imagine alan arkin being better than he is in this performance . ","it 's harsh to reckon alan arkin being better than he is in this performance . ",0.01109224557876587,0.9517204165458679,1.0,0.0,1.0,13.0,"Successful"
"the film will play equally well on both the standard and giant screens . ","the movie will play similarly well on both the standard and giant screens . ",0.003025650978088379,0.005742549896240234,1.0,1.0,1.0,16.0,"Failed"
"... a fun little timewaster , helped especially by the cool presence of jean reno . ","... a fun little timewaster , helps especially by the groovy involvements of jean reno . ",0.0002688765525817871,0.0003229379653930664,1.0,1.0,1.0,7.0,"Failed"
"something like scrubbing the toilet . ","something like scrubbing the bathtub . ",0.003042459487915039,0.008854448795318604,0.0,0.0,0.0,11.0,"Failed"
"there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less worthy of puccini than they are of daytime television . ","there 's enough melodrama in this magnolia primavera to make pta proud yet director muccino 's characters are less laudable of puccini than they are of daytime television . ",0.02322673797607422,0.5312910079956055,0.0,1.0,0.0,7.0,"Successful"
"may be far from the best of the series , but it 's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ","may be far from the better of the series , but it 's ensured , admirably respectful of its past and exciting enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . ",0.0004246830940246582,0.0008286237716674805,1.0,1.0,1.0,43.0,"Failed"
"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ","if there 's one thing this world require fewest of , it 's films about college that are written and oriented by people who could n't pass an entrance exam . ",0.017537713050842285,0.6796491146087646,0.0,1.0,0.0,19.0,"Successful"
"writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . ","writer/director joe carnahan 's grimy crime drama is a manual of precinct cliches , but it shift fast enough to cover its clunky dialogue and lapses in logic . ",0.25547313690185547,0.8707108497619629,1.0,0.0,1.0,2.0,"Successful"
"the result is a gaudy bag of stale candy , something from a halloween that died . ","the findings is a gaudy bag of stale sweets , something from a halloween that perished . ",0.0011696219444274902,0.004373073577880859,0.0,0.0,0.0,20.0,"Failed"
"it 's a lovely film with lovely performances by buy and accorsi . ","it 's a lovely movies with nice performances by purchase and accorsi . ",0.00028628110885620117,0.00033605098724365234,1.0,1.0,1.0,36.0,"Failed"
"there 's something auspicious , and daring , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenging report so liable to unnerve the majority . ","there 's something propitious , and dares , too , about the artistic instinct that pushes a majority-oriented director like steven spielberg to follow a.i. with this challenges report so accountability to unnerve the majority . ",0.0007719993591308594,0.5541276931762695,1.0,0.0,1.0,18.0,"Successful"
"movie fans , get ready to take off ... the other direction . ","movie fans , get ready to take off ... the other direction . ",0.9964547753334045,0.9964547753334045,1.0,1.0,0.0,1.0,"Skipped"
"not an objectionable or dull film ; it merely lacks everything except good intentions . ","not an objectionable or boring film ; it merely lacked everything except good intent . ",0.002293825149536133,0.014367222785949707,0.0,0.0,0.0,18.0,"Failed"
"while its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving . ","while its circumspect pace and evidently opaque story may not comply every moviegoer 's appetite , the film 's final scene is soaringly , transparently shifting . ",0.000531613826751709,0.017986953258514404,1.0,1.0,1.0,32.0,"Failed"
"a film about a young man finding god that is accessible and touching to the marrow . ","a filmmaking about a young guy finding god that is available and affects to the marrow . ",0.00042873620986938477,0.0018406510353088379,1.0,1.0,1.0,7.0,"Failed"
"a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ","a cogent spanish film about the withering consequences of envy in the life of a young monarch whose sexual passion for her husband becomes an obsession . ",0.0006524920463562012,0.5072582960128784,1.0,0.0,1.0,16.0,"Successful"
"an infectious cultural fable with a tasty balance of family drama and frenetic comedy . ","an communicable cultural fable with a succulent equilibrium of family drama and frenetic comedy . ",0.000258028507232666,0.556242823600769,1.0,0.0,1.0,12.0,"Successful"
"i do n't think i laughed out loud once . ","i do n't think i laughed out vocal once . ",0.055226266384124756,0.19712626934051514,0.0,0.0,0.0,2.0,"Failed"
"very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ","very special effects , brilliantly bold colors and heightened reality ca n't hide the giant achilles ' heel in `` stuart little 2 `` : there 's just no story , folks . ",0.9965761303901672,0.9965761303901672,1.0,1.0,0.0,1.0,"Skipped"
"not the kind of film that will appeal to a mainstream american audience , but there is a certain charm about the film that makes it a suitable entry into the fest circuit . ","not the kind of film that will appeal to a mainstream american audience , but there is a certain amulet about the film that makes it a adequate entrance into the fest circuits . ",0.00046753883361816406,0.0007421374320983887,1.0,1.0,1.0,16.0,"Failed"
"it 's a beautiful madness . ","it 's a sumptuous madness . ",0.0006626248359680176,0.0012589097023010254,1.0,1.0,1.0,13.0,"Failed"
"when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . ","when the film ended , i felt weary and drained and desired to untruth on my own bedside for a while . ",0.00949859619140625,0.07079511880874634,0.0,0.0,0.0,14.0,"Failed"
"not really bad so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers . ","not truly bad so much as unsavory : we need snatched suspense drama right now like we need doomsday thrillers . ",0.004252493381500244,0.046092212200164795,0.0,0.0,0.0,20.0,"Failed"
"as ` chick flicks ' go , this one is pretty miserable , resorting to string-pulling rather than legitimate character development and intelligent plotting . ","as ` chick flicks ' go , this one is quite sorrowful , resorting to string-pulling rather than justifiable character development and clever plotting . ",0.001166999340057373,0.25566697120666504,0.0,0.0,0.0,32.0,"Failed"
"by candidly detailing the politics involved in the creation of an extraordinary piece of music , ( jones ) calls our attention to the inherent conflict between commerce and creativity . ","by candidly detailing the politics involved in the creation of an extraordinaire piece of music , ( jones ) requests our attention to the inherent disputing between trading and creativity . ",0.000640571117401123,0.0133131742477417,1.0,1.0,1.0,38.0,"Failed"
"one of the most significant moviegoing pleasures of the year . ","one of the most major moviegoing joys of the annum . ",0.00036978721618652344,0.0007103681564331055,1.0,1.0,1.0,12.0,"Failed"
"prurient playthings aside , there 's little to love about this english trifle . ","prurient playthings aside , there 's small to adored about this english trifle . ",0.0017367005348205566,0.06719595193862915,0.0,0.0,0.0,8.0,"Failed"
"a grimly competent and stolid and earnest military courtroom drama . ","a wearily proficient and stolid and earnest military courtroom dramas . ",0.0004824399948120117,0.0018807053565979004,1.0,1.0,1.0,5.0,"Failed"
"at once half-baked and overheated . ","at once half-baked and overheated . ",0.006308317184448242,0.006308317184448242,0.0,0.0,0.0,2.0,"Failed"
"the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ","the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially finishes a good will hunting trilogy that was never planned . ",0.24485570192337036,0.6268144249916077,1.0,0.0,1.0,6.0,"Successful"
"the movie does a good job of laying out some of the major issues that we encounter as we journey through life . ","the movie does a buena labor of laying out some of the major problem that we encounter as we journey through life . ",0.0006287693977355957,0.646082878112793,1.0,0.0,1.0,10.0,"Successful"
"very psychoanalytical -- provocatively so -- and also refreshingly literary . ","very psychoanalytical -- provocatively so -- and further cheerfully literary . ",0.00040596723556518555,0.000876009464263916,1.0,1.0,1.0,9.0,"Failed"
"aside from minor tinkering , this is the same movie you probably loved in 1994 , except that it looks even better . ","aside from minor tinkering , this is the same movie you presumably cared in 1994 , except that it seem yet better . ",0.028883397579193115,0.39532482624053955,1.0,1.0,1.0,27.0,"Failed"
"the film makes a fatal mistake : it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life . ","the film makes a fatal mistaken : it applications us to care about a young man whose only apparent virtue is that he is not quite as disagreeable as some of the people in his life . ",0.12501883506774902,0.9085903763771057,0.0,1.0,0.0,24.0,"Successful"
"a valueless kiddie paean to pro basketball underwritten by the nba . ","a valueless kiddie paean to pro basketball underwritten by the nba . ",0.006764709949493408,0.006764709949493408,0.0,0.0,0.0,2.0,"Failed"
"based on a devilishly witty script by heather mcgowan and niels mueller , the film gets great laughs , but never at the expense of its characters ","based on a devilishly witty script by heather mcgowan and niels mueller , the film receives great chuckles , but never at the charging of its characters ",0.0008577108383178711,0.501345157623291,1.0,0.0,1.0,21.0,"Successful"
"it 's as if you 're watching a movie that was made in 1978 but not released then because it was so weak , and it has been unearthed and released now , when it has become even weaker . ","it 's as if you 're watching a movie that was made in 1978 but not released then because it was so fragile , and it has been unearthed and liberated now , when it has become even weakest . ",0.006252765655517578,0.5907271504402161,0.0,1.0,0.0,19.0,"Successful"
"that 's a cheat . ","that 's a cheat . ",0.00246584415435791,0.00246584415435791,0.0,0.0,0.0,2.0,"Failed"
"it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ","it 's somewhat clumsy and too lethargically paced -- but its story about a mysterious creature with psychic abilities offers a solid build-up , a terrific climax , and some nice chills along the way . ",0.9954963326454163,0.9954963326454163,1.0,1.0,0.0,1.0,"Skipped"
"it 's fun lite . ","it 's fun lite . ",0.0002548098564147949,0.0002548098564147949,1.0,1.0,1.0,1.0,"Failed"
"... an otherwise intense , twist-and-turn thriller that certainly should n't hurt talented young gaghan 's resume . ","... an else intense , twist-and-turn thriller that certainly should n't harmed talented young gaghan 's resume . ",0.015123128890991211,0.5993325710296631,1.0,0.0,1.0,6.0,"Successful"
"it confirms fincher 's status as a film maker who artfully bends technical know-how to the service of psychological insight . ","it corroborates fincher 's status as a film maker who artfully bends technical know-how to the service of psychiatric vision . ",0.0005090236663818359,0.053547203540802,1.0,1.0,1.0,12.0,"Failed"
"the film contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment . ","the film contains no good gags , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry soars above the echelon of awkwardness . ",0.0011606812477111816,0.004511415958404541,0.0,0.0,0.0,23.0,"Failed"
"a fitfully amusing romp that , if nothing else , will appeal to fans of malcolm in the middle and its pubescent star , frankie muniz . ","a fitfully amusing romp that , if none otherwise , will appeal to amateurs of malcolm in the middle and its pubescent superstar , frankie muniz . ",0.0003299713134765625,0.0005615353584289551,1.0,1.0,1.0,13.0,"Failed"
"it 's not original , and , robbed of the element of surprise , it does n't have any huge laughs in its story of irresponsible cops who love to play pranks . ","it 's not upfront , and , robbed of the elements of surprise , it does n't have any overwhelming grin in its story of irresponsible cops who love to play pranks . ",0.0009551644325256348,0.005895435810089111,0.0,0.0,0.0,39.0,"Failed"
"though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that 's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . ","though moonlight mile is replete with acclaimed actors and actors and tackles a themes that 's conceivably moving , the movie is too foreseeable and too self-conscious to reach a level of high drama . ",0.007581353187561035,0.024918317794799805,0.0,0.0,0.0,21.0,"Failed"
"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ","a tender , witty , mesmerizing kino about goodwill , love , remembrance , trust and loyalty . ",0.0002452731132507324,0.00027948617935180664,1.0,1.0,1.0,26.0,"Failed"
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ","for all its technical virtuosity , the film is so immersed in youths and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0.005017518997192383,0.9659724235534668,0.0,1.0,0.0,16.0,"Successful"
"this film seems thirsty for reflection , itself taking on adolescent qualities . ","this film seems thirst for reflection , itself taking on adolescent qualities . ",0.4748189449310303,0.6461309194564819,0.0,1.0,0.0,2.0,"Successful"
"this nickleby thing might have more homosexual undertones than an eddie murphy film . ","this nickleby thing might have more homosexual undertones than an eddie murph film . ",0.02032846212387085,0.02239757776260376,0.0,0.0,0.0,13.0,"Failed"
"bogdanovich tantalizes by offering a peep show into the lives of the era 's creme de la celluloid . ","bogdanovich tantalizes by supplying a peep show into the inhabits of the epoch 's creme de las celluloid . ",0.007304668426513672,0.2162126898765564,1.0,1.0,1.0,13.0,"Failed"
"but the power of these ( subjects ) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative . ","but the power of these ( subjects ) is masked by the majority of the film that demonstrate a fixed camera on a subject that could be misguided for giving a public oration , rather than contributing to a film 's narrative . ",0.005421757698059082,0.11162972450256348,0.0,0.0,0.0,17.0,"Failed"
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater . ","irwin is a man with enough charisma and audacity to carry a dozen films , but this particular results is lastly holds back from being something greater . ",0.0764232873916626,0.5494797229766846,0.0,1.0,0.0,24.0,"Successful"
"griffiths proves she 's that rare luminary who continually raises the standard of her profession . ","griffiths demonstrating she 's that uncommon luminary who relentlessly raises the standards of her profession . ",0.0003236532211303711,0.001367032527923584,1.0,1.0,1.0,25.0,"Failed"
